movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country,genres,actorName
844,"Story of Xinghua, The",1993,0.0,0.0,0,0,0,0,Yin Li,China,"('Drama',)","('Jiang Wenli', 'Tian Shaojun', 'Zhang Guoli')"
845,"Day the Sun Turned Cold, The (Tianguo niezi)",1994,0.0,0.0,3,0,66,0,Ho Yim,Hong Kong,"('Drama',)","('Jingwu Ma', 'Siqin Gowa', 'Tuo Zhong Hua', 'Wai Zhi')"
846,Flirt,1995,6.6,3.7,10,271,70,71,Hal Hartley,USA,"('Drama',)","('Martin Donovan', 'Bill Sage', 'Dominik Bender', 'Dwight Ewell', 'Parker Posey')"
847,"Big Squeeze, The",1996,5.0,3.8,7,49,42,75,Marcus De Leon,USA,"('Comedy', 'Drama')","('Danny Nucci', 'Lara Flynn Boyle', 'Luca Bercovici', 'Peter Dobson', 'Teresa DiSpina')"
848,"Spitfire Grill, The",1996,5.4,3.6,26,777,34,77,Lee David Zlotoff,USA,"('Drama',)","('Alison Elliott', 'Ellen Burstyn', 'Kieran Mulroney', 'Marcia Gay Harden', 'Will Patton')"
849,Escape from L.A.,1996,5.6,2.8,45,10054,55,41,John Carpenter,USA,"('Action', 'Adventure', 'Sci-Fi', 'Thriller')","('Cliff Robertson', 'Kurt Russell', 'Peter Fonda', 'Stacy Keach', 'Steve Buscemi')"
850,Cyclo,1995,6.5,0.0,11,0,72,0,Tran Anh Hung,Vietnam,"('Crime', 'Drama')","('Le Van Loc', 'Nhu Quynh Nguyen', 'Tony Leung Chiu-Wai', 'Tran Nu Yen Khe', 'Tran Nu Yên-Khê')"
851,Basquiat,1996,0.0,0.0,0,0,0,0,Maciej Dutkiewicz,USA,"('Drama',)","('Adam Ferency', 'Danuta Stenka', 'Jan Peszek', 'Jan Frycz', 'Katarzyna Skrzynecka')"
852,Tin Cup,1996,6.5,2.9,48,6148,68,57,Ron Shelton,USA,"('Comedy', 'Romance')","('Don Johnson', 'Cheech Marin', 'Dennis Burkley', 'Kevin Costner', 'Rene Russo')"
853,Dingo,1992,6.8,3.3,20,1554,90,63,Fred Schepisi,Australia,"('Drama',)","('Lewis Fitz-Gerald', 'Bruce Myles', 'Meryl Streep', 'Nick Tate', 'Sam Neill')"
858,"Godfather, The",1972,9.0,4.4,66,172072,100,97,Francis Ford Coppola,USA,"('Action', 'Crime', 'Drama')","('Al Pacino', 'James Caan', 'John Cazale', 'Marlon Brando', 'Robert Duvall')"
860,"Maybe, Maybe Not (Bewegte Mann, Der)",1994,5.9,3.5,9,359,55,64,Sönke Wortmann,Germany,"('Comedy',)","('Armin Rohde', 'Joachim Król', 'Katja Riemann', 'Rufus Beck', 'Til Schweiger')"
861,Supercop,1992,7.3,3.4,37,4064,94,69,Stanley Tong,Hong Kong,"('Action', 'Thriller')","('Jackie Chan', 'Kenneth Tsang', 'Maggie Cheung', 'Michelle Yeoh', 'Wah Yuen')"
862,Manny & Lo,1996,5.8,3.4,21,477,61,55,Lisa Krueger,USA,"('Drama',)","('Aleksa Palladino', 'Angie Phillips', 'Glenn Fitzgerald', 'Mary Kay Place', 'Scarlett Johansson')"
864,"Wife, The",1995,5.1,2.9,151,189828,37,65,Robert Schwentke,USA,"('Comedy', 'Drama')","('Arliss Howard', 'Eric Bana', 'Rachel McAdams', 'Ron Livingston', 'Stephen Tobolowsky')"
865,Small Faces,1995,6.7,4.1,9,183,66,85,Gillies MacKinnon,UK,"('Drama',)","('Clare Higgins', 'Iain Robertson', 'Joseph McFadden', 'Kevin Mckidd', 'Laura Fraser')"
866,Bound,1996,7.7,3.5,34,5521,88,80,Larry and Andy Wachowski,USA,"('Crime', 'Drama', 'Romance', 'Thriller')","('Barry Kivel', 'Christopher Meloni', 'Gina Gershon', 'Jennifer Tilly', 'Joe Pantoliano')"
867,Carpool,1996,2.4,2.6,10,1096,0,39,Arthur Hiller,USA,"('Comedy', 'Crime')","('David Paymer', 'Kim Coates', 'Rhea Perlman', 'Rod Steiger', 'Tom Arnold')"
868,Death in Brunswick,1991,0.0,0.0,4,0,50,0,John Ruane,Australia,"('Comedy',)","('Deborah Kennedy', 'John Clarke', 'Sam Neill', 'Yvonne Lawley', 'Zoe Carides')"
869,Kansas City,1996,5.9,3.0,33,608,57,37,Robert Altman,France,"('Crime',)","('Michael Murphy', 'Dermot Mulroney', 'Harry Belafonte', 'Jennifer Jason Leigh', 'Miranda Richardson')"
870,Gone Fishin',1997,2.2,2.6,22,2183,4,39,Christopher Cain,USA,"('Comedy',)","('Danny Glover', 'Joe Pesci', 'Lynn Whitfield', 'Rosanna Arquette', 'Willie Nelson')"
872,Aiqing wansui,1994,8.1,0.0,5,0,80,0,Tsai Ming-Liang,Taiwan,"('Drama',)","('Chao Jung Chen', 'Kang-sheng Lee', 'Yang Kuei-Mei', 'Kuei-Mei Yang', 'Yi-Ching Lu')"
875,Nothing to Lose,1994,5.1,3.1,23,5245,26,67,Steve Oedekerk,USA,"('Drama',)","('Giancarlo Esposito', 'John C. McGinley', 'Kelly Preston', 'Martin Lawrence', 'Tim Robbins')"
876,Police Story 4: Project S (Chao ji ji hua),1993,6.0,3.1,14,871,64,46,Stanley Tong,Hong Kong,"('Action',)","('Emil Chau', ""Tung Cho 'Joe' Cheung"", 'Athena Chu', 'Siu-Wong Fan', 'Alain Guernier')"
877,Girls Town,1996,6.8,3.8,23,173,86,76,Jim McKay,USA,"('Drama',)","('Anna Grace', 'Aunjanue Ellis', 'Bruklin Harris', 'Lili Taylor', 'Ramya Pratt')"
879,"Relic, The",1997,4.4,2.7,28,3098,32,36,Peter Hyams,USA,"('Horror',)","('Clayton Rohner', 'James Whitmore', 'Linda Hunt', 'Penelope Ann Miller', 'Tom Sizemore')"
880,"Island of Dr. Moreau, The",1996,4.3,2.4,31,5032,22,26,John Frankenheimer,USA,"('Sci-Fi', 'Thriller')","('David Thewlis', 'Fairuza Balk', 'Marlon Brando', 'Ron Perlman', 'Val Kilmer')"
881,First Kid,1996,4.0,2.5,12,2541,16,37,David M. Evans,USA,"(""Children's"", 'Comedy')","('Art La Fleur', 'Blake Boyd', 'Brock Pierce', 'Sinbad', 'Timothy Busfield')"
882,"Trigger Effect, The",1996,6.4,3.0,23,521,73,35,David Koepp,USA,"('Drama', 'Thriller')","('Richard T. Jones', 'Dermot Mulroney', 'Elisabeth Shue', 'Kyle MacLachlan', 'Michael Rooker')"
884,Sweet Nothing,1995,0.0,0.0,0,0,0,0,Joseph Sargent,USA,"('Drama',)","('Ed Waterstreet', 'Jeff Daniels', 'Marlee Matlin', 'Phyllis Frelich', 'Sonya Walger')"
885,Bogus,1996,6.0,3.0,33,17201,57,59,Peter Hewitt,USA,"(""Children's"", 'Drama', 'Fantasy')","('Alex Winter', 'Bill Sadler', 'Joss Ackland', 'Keanu Reeves', 'Pam Grier')"
886,Bulletproof,1996,4.3,2.9,130,13789,21,50,Paul Hunter,USA,"('Action',)","('Jaime King', 'Karel Roden', 'Seann William Scott', 'Victoria Smurfit', 'Yun-Fat Chow')"
887,Talk of Angels,1998,0.0,0.0,3,0,66,0,Nick Hamm,USA,"('Drama',)","('Franco Nero', 'Leire Berrocal', 'Marisa Paredes', 'Polly Walker', 'Vincent Perez')"
888,Land Before Time III: The Time of the Great Giving,1995,0.0,0.0,4,0,50,0,Roy Allen Smith,USA,"('Animation', ""Children's"")","('Heather Hogan', 'Jeff Bennett', 'Linda Gary', 'Nicholas Guest', 'Whitby Hertford')"
889,1-900,1994,5.6,2.8,189,55637,47,48,Michael Mann,Germany,"('Romance',)","('Ciarán Hinds', 'Colin Farrell', 'Li Gong', 'Jamie Foxx', 'Naomie Harris')"
891,Halloween: The Curse of Michael Myers,1995,2.5,3.1,27,12571,3,56,Joe Chappelle,USA,"('Horror', 'Thriller')","('Donald Pleasence', 'Leo Geter', 'Marianne Hagan', 'Mitchell Ryan', 'Paul Rudd')"
892,Twelfth Night,1996,6.8,3.7,30,1937,70,77,Trevor Nunn,UK,"('Comedy', 'Drama', 'Romance')","('Ben Kingsley', 'Helena Bonham Carter', 'Imogen Stubbs', 'Mel Smith', 'Nigel Hawthorne')"
893,Mother Night,1996,6.3,3.6,23,706,60,74,Keith Gordon,USA,"('Drama',)","('Alan Arkin', 'John Goodman', 'Kirsten Dunst', 'Nick Nolte', 'Sheryl Lee')"
896,Wild Reeds,1994,8.2,4.0,10,604,100,86,Andre Techine,France,"('Drama',)","('Gaël Morel', 'Frédéric Gorny', 'Élodie Bouchez', 'Michele Moretti', 'Stephane Rideau')"
897,For Whom the Bell Tolls,1943,6.4,0.0,12,0,83,0,Sam Wood,USA,"('Adventure', 'War')","('Akim Tamiroff', 'Arturo de Córdova', 'Gary Cooper', 'Ingrid Bergman', 'Katina Paxinou')"
898,"Philadelphia Story, The",1940,8.6,4.1,43,11465,100,92,George Cukor,USA,"('Comedy', 'Romance')","('James Stewart', 'Cary Grant', 'John Howard', 'Katharine Hepburn', 'Ruth Hussey')"
899,Singin' in the Rain,1952,9.2,3.9,44,28033,100,91,Stanley Donen,USA,"('Musical', 'Romance')","('Debbie Reynolds', ""Donald O'Connor"", 'Gene Kelly', 'Jean Hagen', 'Millard Mitchell')"
900,"American in Paris, An",1951,7.9,3.7,47,6926,97,77,Vincente Minnelli,USA,"('Musical', 'Romance')","('Gene Kelly', 'Georges Guétary', 'Leslie Caron', 'Nina Foch', 'Oscar Levant')"
901,Funny Face,1957,7.6,3.7,22,8892,86,80,Stanley Donen,USA,"('Comedy', 'Musical')","('Kay Thompson', 'Audrey Hepburn', 'Fred Astaire', 'Michel Auclair', 'Robert Flemyng')"
902,Breakfast at Tiffany's,1961,7.4,3.9,43,56438,86,91,Blake Edwards,USA,"('Drama', 'Romance')","('Audrey Hepburn', 'Buddy Ebsen', 'George Peppard', 'Martin Balsam', 'Patricia Neal')"
903,Vertigo,1958,8.6,4.1,54,28291,98,92,Alfred Hitchcock,USA,"('Mystery', 'Thriller')","('James Stewart', 'Barbara Bel Geddes', 'Henry Jones', 'Kim Novak', 'Tom Helmore')"
904,Rear Window,1954,8.9,4.2,60,33508,100,95,Alfred Hitchcock,USA,"('Mystery', 'Thriller')","('James Stewart', 'Grace Kelly', 'Raymond Burr', 'Thelma Ritter', 'Wendell Corey')"
905,It Happened One Night,1934,8.7,4.1,32,7375,96,92,Frank Capra,USA,"('Comedy',)","('Clark Gable', 'Claudette Colbert', 'Jameson Thomas', 'Roscoe Karns', 'Walter Connolly')"
906,Gaslight,1944,7.6,4.0,16,2391,87,89,Thorold Dickinson,USA,"('Mystery', 'Thriller')","('Dame May Whitty', 'Angela Lansbury', 'Charles Boyer', 'Ingrid Bergman', 'Joseph Cotten')"
907,"Gay Divorcee, The",1934,7.8,0.0,8,0,100,0,Mark Sandrich,USA,"('Comedy', 'Musical', 'Romance')","('Alice Brady', 'Edward Everett Horton', 'Erik Rhodes', 'Fred Astaire', 'Ginger Rogers')"
908,North by Northwest,1959,9.0,4.2,58,23243,100,93,Alfred Hitchcock,USA,"('Drama', 'Thriller')","('Cary Grant', 'Eva Marie Saint', 'James Mason', 'Jesse Royce Landis', 'Leo G Carroll')"
909,"Apartment, The",1960,8.3,4.1,43,9116,90,93,Billy Wilder,USA,"('Comedy', 'Drama')","('Edie Adams', 'Fred MacMurray', 'Jack Lemmon', 'Ray Walston', 'Shirley MacLaine')"
910,Some Like It Hot,1959,8.9,4.1,40,23119,97,93,Billy Wilder,USA,"('Comedy', 'Crime')","('Tony Curtis', 'George Raft', 'Jack Lemmon', 'Marilyn Monroe', ""Pat O'Brien"")"
911,Charade,1963,8.1,4.1,33,9173,90,92,Stanley Donen,USA,"('Comedy', 'Mystery', 'Romance', 'Thriller')","('Audrey Hepburn', 'Cary Grant', 'George Kennedy', 'James Coburn', 'Walter Matthau')"
912,Casablanca,1942,9.0,4.0,58,66776,96,94,Michael Curtiz,USA,"('Drama', 'Romance', 'War')","('Claude Rains', 'Conrad Veidt', 'Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid')"
913,"Maltese Falcon, The",1941,9.0,4.0,40,14452,100,90,John Huston,USA,"('Film-Noir', 'Mystery')","('Humphrey Bogart', 'Mary Astor', 'Peter Lorre', 'Sydney Greenstreet', 'Ward Bond')"
914,My Fair Lady,1964,8.0,3.7,36,27491,94,87,George Cukor,USA,"('Musical', 'Romance')","('Audrey Hepburn', 'Gladys Cooper', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White')"
915,Sabrina,1954,7.4,3.8,31,12812,90,87,Billy Wilder,USA,"('Comedy', 'Romance')","('John Williams (II)', 'Audrey Hepburn', 'Humphrey Bogart', 'Walter Hampden', 'William Holden')"
916,Roman Holiday,1953,8.2,4.1,43,17541,97,93,William Wyler,USA,"('Comedy', 'Romance')","('Audrey Hepburn', 'Eddie Albert', 'Gregory Peck', 'Harcourt Williams', 'Hartley Power')"
917,"Little Princess, The",1939,8.4,3.4,20,13643,95,81,Alfonso Cuarón,USA,"(""Children's"", 'Drama')","('Arthur Malet', 'Eleanor Bron', 'Liam Cunningham', 'Liesel Matthews', 'Rusty Schwimmer')"
918,Meet Me in St. Louis,1944,8.4,3.8,24,7067,100,84,Vincente Minnelli,USA,"('Musical',)","('Judy Garland', 'Lucille Bremer', ""Margaret O'Brien"", 'Mary Astor', 'Tom Drake')"
919,"Wizard of Oz, The",1939,9.2,3.6,70,69148,100,82,Richard Thorpe,USA,"('Adventure', ""Children's"", 'Drama', 'Musical')","('Billie Burke', 'Billy Bletcher', 'Clara Blandick', 'Judy Garland', 'Pat Walshe')"
920,Gone with the Wind,1939,8.7,3.9,62,62786,96,91,George Cukor,USA,"('Drama', 'Romance', 'War')","('Clark Gable', 'Hattie McDaniel', 'Leslie Howard', 'Olivia de Havilland', 'Vivien Leigh')"
921,My Favorite Year,1982,7.8,0.0,22,0,100,0,Richard Benjamin,USA,"('Comedy',)","('Bill Macy', 'Jessica Harper', 'Joseph Bologna', 'Mark Linn-Baker', ""Peter O'Toole"")"
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,9.2,4.3,52,12588,98,95,Billy Wilder,USA,"('Film-Noir',)","('Erich von Stroheim', 'Fred Clark', 'Gloria Swanson', 'Nancy Olson', 'William Holden')"
923,Citizen Kane,1941,9.4,4.1,54,33926,100,91,Orson Welles,USA,"('Drama',)","('Dorothy Comingore', 'Everett Sloane', 'Joseph Cotten', 'Orson Welles', 'Ray Collins')"
924,2001: A Space Odyssey,1968,8.8,3.7,53,46687,96,86,Stanley Kubrick,UK,"('Drama', 'Mystery', 'Sci-Fi', 'Thriller')","('Daniel Richter', 'Douglas Rain', 'Gary Lockwood', 'Keir Dullea', 'William Sylvester')"
925,Golden Earrings,1947,0.0,0.0,0,0,0,0,Mitchell Leisen,USA,"('Adventure', 'Romance')","('Dennis Hoey', 'Marlene Dietrich', 'Murvyn Vye', 'Quentin Reynolds', 'Ray Milland')"
926,All About Eve,1950,9.0,4.2,54,10267,100,94,Joseph L. Mankiewicz,USA,"('Drama',)","('Anne Baxter', 'Bette Davis', 'Celeste Holm', 'Gary Merrill', 'George Sanders')"
927,"Women, The",1939,3.9,3.0,142,20081,12,41,Diane English,USA,"('Comedy',)","('Annette Bening', 'Debra Messing', 'Eva Mendes', 'Jada Pinkett Smith', 'Meg Ryan')"
928,Rebecca,1940,8.7,0.0,36,0,100,0,Alfred Hitchcock,USA,"('Romance', 'Thriller')","('George Sanders', 'Joan Fontaine', 'Judith Anderson', 'Laurence Olivier', 'Nigel Bruce')"
929,Foreign Correspondent,1940,7.9,3.7,28,1921,92,77,Alfred Hitchcock,USA,"('Thriller',)","('Albert Basserman', 'George Sanders', 'Herbert Marshall', 'Joel McCrea', 'Laraine Day')"
930,Notorious,1946,5.5,3.6,136,66668,50,66,George Tillman Jr.,USA,"('Film-Noir', 'Romance', 'Thriller')","('Angela Bassett', 'Anthony Mackie', 'Antonique Smith', 'Derek Luke', 'Jamal Woolard')"
931,Spellbound,1945,7.3,3.8,30,4332,86,82,Alfred Hitchcock,USA,"('Mystery', 'Romance', 'Thriller')","('Gregory Peck', 'Ingrid Bergman', 'Jean Acker', 'Leo G Carroll', 'Rhonda Fleming')"
932,"Affair to Remember, An",1957,6.4,4.0,25,7962,64,88,Leo McCarey,USA,"('Romance',)","('Cary Grant', 'Cathleen Nesbitt', 'Deborah Kerr', 'Neva Patterson', 'Richard Denning')"
933,To Catch a Thief,1955,8.0,0.0,32,0,96,0,Alfred Hitchcock,USA,"('Comedy', 'Romance', 'Thriller')","('John Williams (II)', 'Cary Grant', 'Charles Vanel', 'Grace Kelly', 'Jesse Royce Landis')"
934,Father of the Bride,1950,5.8,3.2,29,22336,72,67,Charles Shyer,USA,"('Comedy',)","('Diane Keaton', 'George Newbern', 'Kieran Culkin', 'Kimberly Williams', 'Steve Martin')"
935,"Band Wagon, The",1953,8.5,3.8,13,1257,100,79,Vincente Minnelli,USA,"('Comedy', 'Musical')","('Cyd Charisse', 'Fred Astaire', 'Jack Buchanan', 'Nanette Fabray', 'Oscar Levant')"
936,Ninotchka,1939,8.3,4.1,23,1769,100,89,Ernst Lubitsch,USA,"('Comedy', 'Romance')","('Bela Lugosi', 'Greta Garbo', 'Ina Claire', 'Melvyn Douglas', 'Sig Ruman')"
937,Love in the Afternoon,1957,7.1,3.8,23,2060,86,80,Billy Wilder,USA,"('Comedy', 'Romance')","('Audrey Hepburn', 'Gary Cooper', 'John McGiver', 'Maurice Chevalier', 'Van Doude')"
938,Gigi,1958,7.1,3.7,27,5450,74,75,Vincente Minnelli,USA,"('Musical',)","('Eva Gabor', 'Hermione Gingold', 'Leslie Caron', 'Louis Jourdan', 'Maurice Chevalier')"
939,"Reluctant Debutante, The",1958,0.0,0.0,4,0,50,0,Vincente Minnelli,USA,"('Comedy', 'Drama')","('Angela Lansbury', 'John Saxon', 'Kay Kendall', 'Rex Harrison', 'Sandra Dee')"
940,"Adventures of Robin Hood, The",1938,8.9,3.7,43,6404,100,84,Michael Curtiz,USA,"('Action', 'Adventure')","('Basil Rathbone', 'Claude Rains', 'Errol Flynn', 'Olivia de Havilland', 'Patric Knowles')"
941,"Mark of Zorro, The",1940,7.1,3.3,66,31107,81,70,Martin Campbell,USA,"('Adventure',)","('Anthony Hopkins', 'Antonio Banderas', 'Catherine Zeta-Jones', 'Matt Letscher', 'Stuart Wilson')"
942,Laura,1944,8.6,0.0,45,0,100,0,Otto Preminger,USA,"('Crime', 'Film-Noir', 'Mystery')","('Clifton Webb', 'Dana Andrews', 'Gene Tierney', 'Judith Anderson', 'Vincent Price')"
943,"Ghost and Mrs. Muir, The",1947,8.2,0.0,12,0,100,0,Joseph L. Mankiewicz,USA,"('Drama', 'Romance')","('Edna Best', 'Gene Tierney', 'George Sanders', 'Isobel Elsom', 'Rex Harrison')"
944,Lost Horizon,1937,7.6,0.0,8,0,100,0,Frank Capra,USA,"('Drama',)","('Sam Jaffe', 'Edward Everett Horton', 'H.B. Warner', 'Jane Wyatt', 'Ronald Colman')"
945,Top Hat,1935,8.6,4.0,37,2908,100,89,Mark Sandrich,USA,"('Comedy', 'Musical', 'Romance')","('Edward Everett Horton', 'Eric Blore', 'Erik Rhodes', 'Fred Astaire', 'Ginger Rogers')"
946,To Be or Not to Be,1942,8.7,4.2,34,1733,97,92,Ernst Lubitsch,USA,"('Comedy', 'Drama', 'War')","('Carole Lombard', 'Felix Bressart', 'Jack Benny', 'Lionel Atwill', 'Robert Stack')"
947,My Man Godfrey,1936,8.4,4.1,26,1789,100,90,Gregory La Cava,USA,"('Comedy',)","('Alice Brady', 'Carole Lombard', 'Gail Patrick', 'Jean Dixon', 'William Powell')"
948,Giant,1956,7.7,3.9,35,5890,97,86,George Stevens,USA,"('Drama',)","('James Dean', 'Elizabeth Taylor', 'Carroll Baker', 'Mercedes McCambridge', 'Rock Hudson')"
949,East of Eden,1955,8.2,4.0,30,5957,86,90,Elia Kazan,USA,"('Drama',)","('James Dean', 'Julie Harris', 'Burl Ives', 'Raymond Massey', 'Dick Davalos')"
950,"Thin Man, The",1934,8.5,4.2,26,3591,100,93,W.S. Van Dyke,USA,"('Mystery',)","(""Maureen O'Sullivan"", 'Minna Gombell', 'Myrna Loy', 'Nat Pendleton', 'William Powell')"
951,His Girl Friday,1940,8.6,0.0,36,0,97,0,Howard Hawks,USA,"('Comedy',)","('Cary Grant', 'Gene Lockhart', 'Helen Mack', 'Ralph Bellamy', 'Rosalind Russell')"
952,Around the World in 80 Days,1956,4.8,2.7,127,14038,30,45,Frank Coraci,USA,"('Adventure', 'Comedy')","('Cécile De France', 'Jackie Chan', 'Jim Broadbent', 'Robert Fyfe', 'Steve Coogan')"
953,It's a Wonderful Life,1946,8.7,4.0,54,35280,94,94,Frank Capra,USA,"('Drama',)","('James Stewart', 'Donna Reed', 'Henry Travers', 'Lionel Barrymore', 'Thomas Mitchell')"
954,Mr. Smith Goes to Washington,1939,7.4,3.6,12,869,83,66,Frank Popper,USA,"('Drama',)","('Matt Coen', 'Mike Kime')"
955,Bringing Up Baby,1938,8.4,4.0,36,8722,94,90,Howard Hawks,USA,"('Comedy',)","('Barry Fitzgerald', 'Cary Grant', 'Charlie Ruggles', 'Katharine Hepburn', 'May Robson')"
956,Penny Serenade,1941,7.4,3.7,15,1083,93,74,George Stevens,USA,"('Drama', 'Romance')","('Ann Doran', 'Beulah Bondi', 'Cary Grant', 'Edgar Buchanan', 'Irene Dunne')"
957,"Scarlet Letter, The",1926,3.0,2.9,33,3493,15,48,Roland Joffé,USA,"('Drama',)","('Demi Moore', 'Edward Hardwicke', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky')"
958,Lady of Burlesque,1943,5.5,3.2,5,263,60,52,William A. Wellman,USA,"('Comedy', 'Mystery')","('J. Edward Bromberg', 'Barbara Stanwyck', 'Gloria Dickson', 'Iris Adrian', ""Michael O'Shea"")"
959,Of Human Bondage,1934,6.9,0.0,9,0,77,0,John Cromwell,USA,"('Drama',)","('Bette Davis', 'Frances Dee', 'Kay Johnson', 'Leslie Howard', 'Reginald Denny')"
960,Angel on My Shoulder,1946,0.0,0.0,3,0,66,0,Archie Mayo,USA,"('Crime', 'Drama')","('Anne Baxter', 'Claude Rains', 'George Cleveland', 'Onslow Stevens', 'Paul Muni')"
961,Little Lord Fauntleroy,1936,7.0,0.0,5,0,80,0,John Cromwell,USA,"('Drama',)","('C. Aubrey Smith', 'Dolores Costello', 'Freddie Bartholomew', 'Guy Kibbee', 'Henry Stephenson')"
963,"Inspector General, The",1949,6.8,0.0,8,0,87,0,Henry Koster,USA,"('Musical',)","('Barbara Bates', 'Danny Kaye', 'Elsa Lanchester', 'Gene Lockhart', 'Walter Slezak')"
964,Angel and the Badman,1947,6.5,0.0,6,0,66,0,James Edward Grant,USA,"('Western',)","('Bruce Cabot', 'Gail Russell', 'Harry Carey', 'Joan Barton', 'John Wayne')"
965,"39 Steps, The",1935,8.8,3.8,32,5603,96,84,Alfred Hitchcock,UK,"('Thriller',)","('John Mills', 'David Warner', 'Eric Porter', 'Karen Dotrice', 'Robert Powell')"
966,"Walk in the Sun, A",1945,0.0,0.0,0,0,0,0,Abbas-Mustan,USA,"('Drama',)","('Bobby Deol', 'Preity Zinta', 'Rakhee Gulzar')"
967,"Outlaw, The",1943,0.0,0.0,0,0,0,0,Michael K. Harris,UK,"('Western',)","('Aikisha Holly', 'Baba Oje', 'Courtney Rollins', 'Isabelle Schoning', 'Tracy Johnson')"
968,Night of the Living Dead,1968,8.5,3.7,45,26113,95,85,George A. Romero,USA,"('Horror', 'Sci-Fi')","(""Judith O'Dea"", 'Duane Jones', 'Karl Hardman', 'Keith Wayne', 'Russ Streiner')"
969,"African Queen, The",1951,8.7,3.8,29,6609,100,87,John Huston,UK,"('Action', 'Adventure', 'Romance', 'War')","('Humphrey Bogart', 'Katharine Hepburn', 'Peter Bull', 'Robert Morley', 'Theodore Bikel')"
970,Beat the Devil,1954,6.6,3.3,11,793,63,55,John Huston,UK,"('Comedy', 'Drama')","('Gina Lollobrigida', 'Humphrey Bogart', 'Jennifer Jones', 'Peter Lorre', 'Robert Morley')"
971,Cat on a Hot Tin Roof,1958,7.8,3.9,30,6600,100,91,Richard Brooks I,USA,"('Drama',)","('Elizabeth Taylor', 'Burl Ives', 'Jack Carson', 'Judith Anderson', 'Paul Newman')"
972,"Last Time I Saw Paris, The",1954,6.3,3.1,6,883,83,44,Richard Brooks (VI),USA,"('Drama',)","('Elizabeth Taylor', 'Donna Reed', 'Eva Gabor', 'Van Johnson', 'Walter Pidgeon')"
973,Meet John Doe,1941,7.2,0.0,13,0,84,0,Frank Capra,USA,"('Drama',)","('Barbara Stanwyck', 'Edward Arnold', 'James Gleason', 'Spring Byington', 'Walter Brennan')"
974,Algiers,1938,9.0,4.4,70,4132,98,95,Gillo Pontecorvo,Italy,"('Drama', 'Romance')","('Brahim Haggiag', 'Fawzia el Kader', 'Jean Martin', 'Tommaso Neri', 'Yacef Saadi')"
976,"Farewell to Arms, A",1932,7.6,0.0,8,0,87,0,Frank Borzage,USA,"('Romance', 'War')","('Helen Hayes', 'Adolphe Menjou', 'Gary Cooper', 'Jack LaRue', 'Mary Philips')"
980,In the Line of Duty 2,1987,0.0,0.0,2,0,100,0,Corey Yuen,Hong Kong,"('Action',)","('Cynthia Rothrock', 'John Sham', 'Mang Hoi', 'Michelle Yeoh', 'Hark Tsui')"
981,Dangerous Ground,1997,8.3,3.8,11,411,100,75,Nicholas Ray,USA,"('Drama',)","('Anthony Ross', 'Charles Kemper', 'Ida Lupino', 'Robert Ryan', 'Ward Bond')"
982,Picnic,1955,6.5,3.5,6,632,50,64,Joshua Logan,USA,"('Drama',)","('Betty Field', 'Kim Novak', 'Rosalind Russell', 'Susan Strasberg', 'William Holden')"
983,Madagascar Skin,1995,0.0,3.5,3,295,66,58,Chris Newby,UK,"('Romance',)","('Bernard Hill', 'Danny Earl', 'John Hannah', 'Mark Anthony', 'Mark Pettit')"
984,"Pompatus of Love, The",1996,3.8,2.9,6,52,16,31,Richard Schenkman,France,"('Comedy', 'Drama')","('Adrian Pasdar', 'Jon Cryer', 'Kristin Scott Thomas', 'Mia Sara', 'Tim Guinee')"
986,Fly Away Home,1996,7.1,3.0,32,5636,84,63,Carroll Ballard,USA,"('Adventure', ""Children's"")","('Anna Paquin', 'Dana Delany', 'Holter Graham', 'Jeff Daniels', 'Terry Kinney')"
987,Bliss,1997,5.8,3.4,12,337,50,58,Lance Young,USA,"('Drama', 'Romance')","('Casey Siemaszko', 'Craig Sheffer', 'Sheryl Lee', 'Spalding Gray', 'Terence Stamp')"
988,Grace of My Heart,1996,6.7,3.6,22,611,72,71,Allison Anders,USA,"('Comedy', 'Drama')","('Bruce Davison', 'Eric Stoltz', 'Illeana Douglas', 'John Turturro', 'Matt Dillon')"
989,Schlafes Bruder (Brother of Sleep),1995,6.6,4.1,7,119,71,84,Joseph Vilsmaier,Germany,"('Drama',)","('André Eisermann', 'Angelika Bartsch', 'Ben Becker', 'Dana Vávrová', 'Joseph Vilsmaier')"
990,Maximum Risk,1996,4.3,2.8,31,2236,29,38,Ringo Lam,USA,"('Action', 'Adventure', 'Thriller')","('Jean-Claude Van Damme', 'Jean-Hugues Anglade', 'Natasha Henstridge', 'Stéphane Audran', 'Zach Grenier')"
991,Michael Collins,1996,6.8,3.6,44,4673,77,79,Neil Jordan,UK,"('Drama', 'War')","('Aidan Quinn', 'Alan Rickman', 'Julia Roberts', 'Liam Neeson', 'Stephen Rea')"
