id,title,imdbID,genre
3757,Asylum,804443,"Horror, Sci-Fi, Thriller"
3758,Communion,76150,"Horror, Mystery, Thriller"
3759,Fun & Fancy Free,39404,"Animation, Family, Music"
3760,The Kentucky Fried Movie,76257,Comedy
3761,Bound by Honor,106469,"Crime, Drama"
3763,F/X2,101846,"Action, Thriller"
3764,F/X2,101846,"Action, Thriller"
3765,The Hot Spot,99797,"Crime, Drama, Romance"
3766,Missing in Action 2: The Beginning,89604,"Action, Drama, Thriller"
3767,Missing in Action 2: The Beginning,89604,"Action, Drama, Thriller"
3768,Braddock: Missing in Action III,94792,"Action, War"
3769,Thunderbolt and Lightfoot,72288,"Comedy, Crime, Drama"
3770,Dreamscape,87175,"Action, Adventure, Horror"
3771,The Golden Voyage of Sinbad,71569,"Action, Adventure, Fantasy"
3772,Il rosso segno della follia,64904,"Horror, Thriller"
3773,House Party,99800,"Comedy, Music, Romance"
3774,House Party 2,102065,"Comedy, Drama, Music"
3775,Make Mine Music,38718,"Animation, Family, Music"
3776,Melody Time,40580,"Animation, Family, Music"
3777,Nekromantik,93608,Horror
3779,Project Moon Base,46213,Sci-Fi
3780,Rocketship X-M,42897,Sci-Fi
3781,Shaft in Africa,70679,"Action, Adventure, Crime"
3782,Shaft's Big Score!,69257,"Action, Crime, Drama"
3783,Croupier,159382,"Crime, Drama"
3784,The Karate Kid,87538,"Action, Drama, Family"
3785,Scary Movie,175142,Comedy
3786,But I'm a Cheerleader,179116,"Comedy, Drama"
3787,Xizao,215369,"Comedy, Drama"
3788,Blowup,60176,"Crime, Drama, Mystery"
3789,The Pawnbroker,59575,Drama
3790,Groove,212974,"Drama, Music"
3791,Footloose,87277,"Drama, Music, Romance"
3792,Duel in the Sun,38499,"Drama, Romance, Western"
3793,X-Men,120903,"Action, Adventure, Sci-Fi"
3794,Chuck & Buck,200530,"Comedy, Drama"
3795,The Five Senses,168794,"Comedy, Drama, Music"
3796,The Wisdom of Crocodiles,120894,"Crime, Mystery, Romance"
3797,The In Crowd,163676,"Drama, Mystery, Thriller"
3798,What Lies Beneath,161081,"Drama, Fantasy, Horror"
3799,Pokémon: The Movie 2000,257001,"Animation, Action, Adventure"
3800,Les amants criminels,205735,"Crime, Drama, Thriller"
3801,Anatomy of a Murder,52561,"Crime, Drama, Mystery"
3802,Freejack,104299,"Action, Crime, Sci-Fi"
3803,Greaser's Palace,68659,"Comedy, Western"
3804,Some Like It Hot,53291,"Comedy, Music, Romance"
3805,Knight Rider,1114258,"Adventure, Mystery, Thriller"
3806,Mackenna's Gold,64615,"Action, Adventure, Romance"
3807,Sinbad and the Eye of the Tiger,76716,"Action, Adventure, Drama"
3808,La ciociara,54749,"Drama, War"
3809,What About Bob?,103241,Comedy
3810,White Sands,105813,"Action, Crime, Drama"
3811,'Breaker' Morant,80310,"Drama, History, War"
3812,Every Thing You Always Wanted to Know About Sex * But Were Afraid to Ask,68555,"Comedy, Romance"
3813,Interiors,77742,Drama
3814,Love and Death,73312,"Comedy, War"
3816,La historia oficial,89276,"Drama, History, War"
3817,Søndagsengler,117817,"Comedy, Drama"
3818,Pot o' Gold,34055,"Comedy, Musical, Romance"
3819,Tampopo,92048,Comedy
3820,Thomas and the Magic Railroad,205461,"Adventure, Comedy, Drama"
3821,Nutty Professor II: The Klumps,144528,"Comedy, Romance, Sci-Fi"
3822,La fille sur le pont,144201,"Comedy, Drama, Romance"
3823,Wonderland,335563,"Crime, Drama, Mystery"
3824,Autumn in New York,174480,"Drama, Romance"
3825,Coyote Ugly,200550,"Comedy, Drama, Music"
3826,Hollow Man,164052,"Action, Horror, Sci-Fi"
3827,Space Cowboys,186566,"Action, Adventure, Thriller"
3829,Mad About Mambo,156757,"Comedy, Romance"
3830,Psycho Beach Party,206226,"Comedy, Horror, Mystery"
3831,Saving Grace,195234,"Comedy, Crime"
3832,I tre volti della paura,57603,Horror
3833,The Brain That Wouldn't Die,52646,"Horror, Sci-Fi"
3834,Bronco Billy,80472,"Action, Adventure, Comedy"
3835,Crush,245407,"Comedy, Romance, Drama"
3836,Kelly's Heroes,65938,"Adventure, Comedy, War"
3837,Phantasm II,95863,"Action, Fantasy, Horror"
3838,Phantasm III: Lord of the Dead,110823,"Action, Fantasy, Horror"
3839,Phantasm IV: Oblivion,138703,"Fantasy, Horror, Sci-Fi"
3840,Pumpkinhead,95925,"Fantasy, Horror"
3841,Air America,99005,"Action, Comedy"
3843,Sleepaway Camp,86320,Horror
3844,Steel Magnolias,98384,"Comedy, Drama, Romance"
3845,Et Dieu... créa la femme,49189,"Drama, Romance"
3846,Easy Money,85470,Comedy
3847,Ilsa: She Wolf of the SS,71650,"Crime, Drama, Horror"
3848,Silent Fall,111187,"Drama, Mystery, Thriller"
3849,The Spiral Staircase,38975,"Horror, Mystery, Thriller"
3850,What Ever Happened to Aunt Alice?,65206,"Crime, Drama, Mystery"
3851,I'm the One That I Want,251739,"Documentary, Comedy"
3852,The Tao of Steve,234853,"Comedy, Drama, Romance"
3853,The Tic Code,165986,Drama
3854,Aimée & Jaguar,130444,"Biography, Drama, Romance"
3855,Une liaison pornographique,204709,"Drama, Romance"
3857,Bless the Child,163983,"Crime, Drama, Horror"
3858,Cecil B. DeMented,173716,"Comedy, Crime, Thriller"
3859,The Eyes of Tammy Faye,233687,"Documentary, Biography"
3860,The Opportunists,138681,"Comedy, Crime, Drama"
3861,The Replacements,191397,"Comedy, Sport"
3862,About Adam,199314,"Comedy, Romance"
3863,The Cell,209958,"Horror, Sci-Fi, Thriller"
3864,Gojira ni-sen mireniamu,188640,"Action, Adventure, Drama"
3865,The Original Kings of Comedy,236388,"Comedy, Documentary"
3866,Sunset Blvd.,43014,"Drama, Film-Noir, Romance"
3867,All the Rage,176426,Drama
3868,The Naked Gun: From the Files of Police Squad!,95705,"Comedy, Crime"
3869,The Naked Gun 2½: The Smell of Fear,102510,"Comedy, Crime"
3870,Our Town,32881,"Drama, Romance"
3871,Shane,46303,"Drama, Romance, Western"
3872,"Suddenly, Last Summer",53318,"Drama, Mystery, Thriller"
3873,Cat Ballou,59017,"Comedy, Romance, Western"
3874,Un divan à New York,118018,"Comedy, Romance"
3875,The Devil Rides Out,62885,Horror
3876,Tom and Jerry: The Movie,105616,"Animation, Comedy, Drama"
3877,Supergirl,88206,"Action, Adventure, Fantasy"
3878,X: The Unknown,49967,"Horror, Sci-Fi"
3879,The Art of War,160009,"Action, Adventure, Crime"
3880,The Ballad of Ramblin' Jack,236008,"Documentary, Biography, Music"
3881,Bittersweet Motel,168515,Documentary
3882,Bring It On,204946,"Comedy, Sport"
3883,Catfish in Black Bean Sauce,162903,"Comedy, Drama"
3884,Star Trek,796366,"Action, Adventure, Sci-Fi"
3885,Love & Sex,234137,"Comedy, Romance, Drama"
3886,Steal This Movie,161216,"Biography, Drama, Romance"
3887,Went to Coney Island on a Mission from God... Be Back by Five,157182,Drama
3888,Skipped Parts,209322,"Comedy, Drama, Romance"
3889,Highlander: Endgame,144964,"Action, Adventure, Fantasy"
3891,Center Stage: Turn It Up,1145144,"Drama, Music"
3892,Grey's Anatomy,413573,"Drama, Romance"
3893,Nurse Betty,171580,"Comedy, Crime, Drama"
3894,Solas,190798,Drama
3895,The Watcher,204626,"Crime, Horror, Mystery"
3896,The Way of the Gun,202677,"Action, Crime, Drama"
3897,Almost Famous,181875,"Adventure, Comedy, Drama"
3898,Bait,211938,"Action, Crime, Thriller"
3899,The Circus,18773,"Comedy, Romance"
3900,Crime and Punishment in Suburbia,197384,"Drama, Thriller"
3901,Duets,134630,"Comedy, Drama, Music"
3902,Goya en Burdeos,210717,"Biography, Drama, War"
3903,Urbania,182508,Drama
3905,The Specials,181836,"Action, Comedy, Fantasy"
3906,Under Suspicion,164212,"Crime, Drama, Thriller"
3907,Prince of Central Park,170452,"Action, Adventure, Drama"
3908,Urban Legends: Final Cut,192731,"Horror, Mystery, Thriller"
3909,Woman on Top,206420,"Comedy, Fantasy, Romance"
3910,Dancer in the Dark,168629,"Crime, Drama, Musical"
3911,Best in Show,218839,Comedy
3912,A Beautiful Mind,268978,"Biography, Drama"
3913,Barenaked in America,211219,Documentary
3914,The Broken Hearts Club: A Romantic Comedy,222850,"Comedy, Drama, Romance"
3915,Girlfight,578680,Drama
3916,Remember the Titans,210945,"Biography, Drama, Sport"
3917,Hellraiser,93177,"Fantasy, Horror"
3918,Hellbound: Hellraiser II,95294,"Horror, Thriller"
3919,Hellraiser III: Hell on Earth,104409,Horror
3920,"In weiter Ferne, so nah!",107209,"Drama, Fantasy, Romance"
3921,Psycho Beach Party,206226,"Comedy, Horror, Mystery"
3922,Bikini Beach,57887,"Comedy, Musical, Romance"
3923,Return of the Fly,53219,"Drama, Fantasy, Horror"
3924,Pajama Party,58440,"Comedy, Musical, Romance"
3925,Stranger Than Paradise,88184,"Comedy, Drama"
3926,Voyage to the Bottom of the Sea,55608,"Action, Adventure, Sci-Fi"
3927,Fantastic Voyage,60397,"Adventure, Family, Sci-Fi"
3928,Bud Abbott Lou Costello Meet Frankenstein,40068,"Comedy, Fantasy, Horror"
3929,The Bank Dick,32234,Comedy
3930,Creature from the Black Lagoon,46876,"Adventure, Horror, Sci-Fi"
3931,The Giant Gila Monster,52846,Horror
3932,The Invisible Man,24184,"Comedy, Horror, Sci-Fi"
3933,The Killer Shrews,52969,"Horror, Sci-Fi"
3934,Kronos,50610,"Action, Drama, Horror"
3936,The Phantom of the Opera,293508,"Drama, Musical, Romance"
3937,Runaway Jury,313542,"Drama, Thriller"
3938,The Slumber Party Massacre,84695,"Comedy, Horror"
3939,Slumber Party Massacre II,93996,"Comedy, Horror, Music"
3940,Slumber Party Massacre III,100639,"Comedy, Horror"
3941,Sorority House Massacre,91990,Horror
3942,Sorority House Massacre II,100663,"Comedy, Horror, Thriller"
3943,Bamboozled,215545,"Comedy, Drama, Music"
3944,Bootmen,210584,"Comedy, Drama, Romance"
3945,Digimon: Digital Monsters,210418,"Animation, Action, Adventure"
3946,Get Carter,208988,"Action, Crime, Drama"
3947,Get Carter,208988,"Action, Crime, Drama"
3948,Meet the Parents,212338,Comedy
3949,Requiem for a Dream,180093,Drama
3950,Tigerland,170691,"Drama, War"
3951,Two Family House,202641,"Comedy, Drama, Romance"
3952,The Contender,208874,"Drama, Thriller"
3953,Dr T and the Women,205271,"Comedy, Drama, Romance"
3954,Just Looking,162236,"Comedy, Drama"
3955,The Ladies Man,213790,Comedy
3956,Lost Souls,160484,"Drama, Horror, Thriller"
3957,Billy Jack,66832,"Action, Drama"
3958,Billy Jack Goes to Washington,75754,"Drama, Thriller"
3959,The Time Machine,268695,"Sci-Fi, Adventure, Action"
3960,Thir13en Ghosts,245674,Horror
3961,Ghoulies,89200,"Comedy, Fantasy, Horror"
3962,Ghoulies II,93091,"Comedy, Horror"
3963,The Unsinkable Molly Brown,58708,"Biography, Comedy, Musical"
3964,The Adventures of Ichabod and Mr. Toad,41094,"Animation, Comedy, Family"
3965,The Strange Love of Martha Ivers,38988,"Drama, Film-Noir"
3966,Detour,37638,"Crime, Drama, Film-Noir"
3967,Billy Elliot,249462,"Drama, Music, Romance"
3968,Bedazzled,230030,"Comedy, Fantasy, Romance"
3969,Pay It Forward,223897,Drama
3970,E tu vivrai nel terrore - L'aldilà,82307,Horror
3971,The Private Eyes,81376,"Comedy, Mystery"
3972,Jui kuen II,111512,"Action, Comedy"
3973,Book of Shadows: Blair Witch 2,229260,"Adventure, Fantasy, Horror"
3974,The Little Vampire,192255,"Adventure, Comedy, Family"
3975,Lucky Number Slevin,425210,"Crime, Drama, Mystery"
3976,Stardom,192949,"Drama, Comedy"
3977,Charlie's Angels: Full Throttle,305357,"Action, Adventure, Comedy"
3978,The Legend of Bagger Vance,146984,"Drama, Fantasy, Sport"
3979,Little Nicky,185431,"Comedy, Fantasy"
3980,Men of Honor,203019,"Biography, Drama"
3981,Red Planet,199753,"Action, Sci-Fi, Thriller"
3982,What's Cooking?,197096,"Comedy, Drama, Romance"
3983,You Can Count on Me,203230,Drama
3984,Diamonds Are Forever,66995,"Action, Adventure, Thriller"
3985,The Eagle Has Landed,74452,"Adventure, Drama, Thriller"
3986,The 6th Day,216216,"Action, Mystery, Sci-Fi"
3987,Bounce,186894,"Drama, Romance"
3988,How the Grinch Stole Christmas,170016,"Comedy, Family, Fantasy"
3989,One Day in September,230591,"Documentary, History, Sport"
3990,Rugrats in Paris: The Movie - Rugrats II,213203,"Animation, Adventure, Comedy"
3991,102 Dalmatians,211181,"Adventure, Comedy, Family"
3992,Malèna,213847,"Comedy, Drama, Romance"
3993,Quills,180073,"Biography, Drama"
3994,Unbreakable,217869,"Drama, Mystery, Sci-Fi"
3995,Boys Life 3,265101,"Drama, Romance"
3996,Wo hu cang long,190332,"Action, Drama, Romance"
3997,Dungeons & Dragons,190374,"Action, Adventure, Comedy"
3998,Proof of Life,228750,"Action, Drama, Thriller"
3999,Vertical Limit,190865,"Action, Adventure, Drama"
4000,The Bounty,86993,"Action, Adventure, Drama"
4001,Code of Silence,88936,"Action, Crime, Drama"
4002,"Planes, Trains & Automobiles",93748,"Comedy, Drama"
4003,She's Having a Baby,96094,"Comedy, Drama, Romance"
4005,The Living Daylights,93428,"Action, Adventure, Thriller"
4006,Transformers,418279,"Action, Adventure, Sci-Fi"
4007,Wall Street,94291,"Crime, Drama"
4008,Born on the Fourth of July,96969,"Biography, Drama, War"
4009,Talk Radio,96219,Drama
4010,Brewster's Millions,88850,Comedy
4011,Snatch.,208092,"Comedy, Crime"
4012,Punchline,95927,"Comedy, Drama, Romance"
4013,Mr. Accident,156807,Comedy
4014,Chocolat,241303,"Drama, Romance"
4015,"Dude, Where's My Car?",242423,"Comedy, Mystery"
4016,The Emperor's New Groove,120917,"Animation, Adventure, Comedy"
4017,Who the #$&% Is Jackson Pollock?,487092,Documentary
4018,What Women Want,207201,"Comedy, Fantasy, Romance"
4019,Finding Forrester,181536,Drama
4020,The Gift,219699,"Drama, Fantasy, Horror"
4021,Before Night Falls,247196,"Biography, Drama"
4022,Cast Away,162222,"Adventure, Drama, Romance"
4023,The Family Man,218967,"Comedy, Drama, Fantasy"
4024,The House of Mirth,200720,"Romance, Drama"
4025,Miss Congeniality,212346,"Action, Comedy, Crime"
4026,Injeong sajeong bol geot eobtda,223530,"Action, Comedy, Crime"
4027,"O Brother, Where Art Thou?",190590,"Adventure, Comedy, Crime"
4028,Songcatcher,210299,"Drama, Music"
4029,State and Main,120202,"Comedy, Drama"
4030,Dracula 2000,219653,"Action, Fantasy, Horror"
4031,All the Pretty Horses,149624,"Drama, Romance, Western"
4032,An Everlasting Piece,218182,Comedy
4033,Thirteen Days,146309,"Drama, History, Thriller"
4034,Traffic,181865,"Crime, Drama, Thriller"
4035,The Claim,218378,"Drama, Romance, Western"
4036,Shadow of the Vampire,189998,"Drama, Horror"
4037,House of Games,93223,"Crime, Thriller"
4038,Kill Me Again,97662,"Action, Crime, Drama"
4039,Annie,83564,"Comedy, Drama, Family"
4040,Don't Tell Mom the Babysitter's Dead,101757,Comedy
4041,An Officer and a Gentleman,84434,"Drama, Romance"
4042,The Alamo,318974,"Drama, History, War"
4043,At Close Range,90670,"Crime, Drama"
4044,Breaker! Breaker!,75783,"Action, Adventure, Crime"
4045,Breakheart Pass,72735,"Mystery, Western"
4046,Friendly Persuasion,49233,"Drama, Romance, War"
4047,Gettysburg,107007,"Drama, History, War"
4048,Imaginary Crimes,110115,"Biography, Drama"
4049,Rancho Deluxe,73605,"Comedy, Romance, Western"
4050,The St. Francisville Experiment,218625,"Horror, Mystery, Thriller"
4051,Ein Toter hing im Netz,54333,Horror
4052,Antitrust,218817,"Action, Crime, Drama"
4053,Double Take,238948,"Action, Comedy, Crime"
4054,Save the Last Dance,206275,"Drama, Music, Romance"
4055,Panic Room,258000,"Crime, Drama, Thriller"
4056,The Pledge,237572,"Crime, Drama, Mystery"
4057,Kids World,176883,"Adventure, Comedy, Family"
4059,The Amati Girls,213446,Drama
4060,Love Field,104765,Drama
4061,Man on the Moon,125664,"Biography, Comedy, Drama"
4062,Mystic Pizza,95690,"Comedy, Drama, Romance"
4063,Prelude to a Kiss,105165,"Comedy, Fantasy, Romance"
4064,Coffy,69897,"Action, Crime, Thriller"
4065,Foxy Brown,71517,"Action, Crime, Thriller"
4066,I'm Gonna Git You Sucka,95348,"Action, Comedy"
4067,Untamed Heart,108451,"Comedy, Drama, Romance"
4068,Sugar & spice: Fûmi zekka,794373,"Drama, Romance"
4069,The Wedding Planner,209475,"Comedy, Romance"
4070,Amy,118614,"Drama, Music"
4072,Trolösa,157122,"Drama, Romance"
4073,The Invisible Circus,178642,Drama
4074,Die Stille nach dem Schuß,234805,"Drama, Romance"
4076,Two Ninas,162024,"Romance, Comedy"
4077,Harry un ami qui vous veut du bien,216800,"Comedy, Drama, Mystery"
4078,Amazing Grace and Chuck,92545,"Drama, Sport"
4079,Amazon Women on the Moon,92546,"Comedy, Sci-Fi"
4080,Baby Boom,92605,"Comedy, Drama, Romance"
4081,Back to the Beach,92608,"Comedy, Musical"
4082,Barfly,92618,"Comedy, Drama, Romance"
4083,Best Seller,92641,"Action, Crime, Drama"
4084,Beverly Hills Cop II,92644,"Action, Comedy, Crime"
4085,Beverly Hills Cop,86960,"Action, Comedy, Crime"
4086,The Big Easy,92654,"Comedy, Crime, Drama"
4087,Da wan,287934,"Comedy, Drama"
4088,The Big Town,92656,"Drama, Romance, Thriller"
4089,Born in East L.A.,92690,Comedy
4090,The Brave Little Toaster,92695,"Animation, Adventure, Comedy"
4091,Can't Buy Me Love,92718,"Comedy, Drama, Romance"
4092,Cherry 2000,92746,"Action, Adventure, Comedy"
4093,Paul Blart: Mall Cop,1114740,"Action, Comedy, Crime"
4094,Critical Condition,92798,Comedy
4095,Cry Freedom,92804,"Biography, Drama, History"
4096,Cursed,257516,"Comedy, Horror"
4097,Killer Movie,988083,"Comedy, Horror, Mystery"
4098,Dawn of the Dead,363547,"Action, Horror, Thriller"
4099,Death Before Dishonor,92854,"Action, Drama"
4100,Disorderlies,92897,Comedy
4101,Dogs in Space,92904,Drama
4102,Eddie Murphy Raw,92948,"Documentary, Comedy"
4103,Empire of the Sun,92965,"Drama, History, War"
4104,Ernest Goes to Camp,92974,"Family, Comedy"
4105,The Evil Dead,83907,"Fantasy, Horror"
4106,Extreme Prejudice,92997,"Action, Crime, Drama"
4107,Family Viewing,93006,Drama
4108,Five Corners,93029,"Crime, Drama, Thriller"
4109,Flowers in the Attic,93036,"Drama, Mystery, Thriller"
4110,The Fourth Protocol,93044,Thriller
4111,Gardens of Stone,93073,"Drama, War, Romance"
4112,Giulia e Giulia,93092,"Drama, Fantasy"
4113,The Glass Menagerie,93093,Drama
4114,"Good Morning, Babylon",93104,"Drama, Romance, War"
4115,Hiding Out,93186,"Comedy, Drama, Romance"
4116,Hollywood Shuffle,93200,Comedy
4117,Hope and Glory,93209,"Comedy, Drama, Romance"
4118,Hot Pursuit,93215,Comedy
4119,Housekeeping,93225,"Comedy, Drama"
4120,Hunk,93231,"Comedy, Fantasy"
4121,Innerspace,93260,"Action, Adventure, Comedy"
4122,Ironweed,93277,Drama
4123,Ishtar,93278,"Action, Adventure, Comedy"
4124,Jaws: The Revenge,93300,"Adventure, Horror, Thriller"
4125,Leonard Part 6,93405,"Action, Comedy, Sci-Fi"
4126,Less Than Zero,93407,"Crime, Drama"
4127,Like Father Like Son,93418,"Comedy, Fantasy"
4128,The Lost Boys,93437,"Comedy, Fantasy, Horror"
4129,Made in Heaven,93467,"Comedy, Fantasy, Romance"
4130,Maid to Order,93476,"Fantasy, Comedy"
4131,Making Mr. Right,93477,"Comedy, Romance, Sci-Fi"
4132,Mannequin,93493,"Comedy, Fantasy, Romance"
4133,Masters of the Universe,93507,"Action, Adventure, Fantasy"
4135,The Monster Squad,93560,"Action, Comedy, Family"
4136,A Month in the Country,93562,Drama
4137,Morgan Stewart's Coming Home,93567,Comedy
4138,My Demon Lover,93589,"Comedy, Fantasy, Horror"
4139,No Man's Land,283509,"Drama, War"
4140,North Shore,93648,"Action, Drama, Romance"
4141,Head Over Heels,192111,"Comedy, Mystery, Romance"
4142,Left Behind,190524,"Action, Drama, Fantasy"
4143,Valentine,242998,"Horror, Mystery, Thriller"
4144,Fa yeung nin wa,118694,"Drama, Romance"
4145,Cabin Fever,303816,"Comedy, Horror"
4146,The Million Dollar Hotel,120753,"Drama, Mystery, Thriller"
4147,Krámpack,250478,"Comedy, Drama, Romance"
4148,Hannibal,212985,"Crime, Drama, Thriller"
4149,Saving Silverman,239948,"Comedy, Crime, Romance"
4150,Signs & Wonders,230783,Drama
4151,Le goût des autres,216787,"Comedy, Drama, Romance"
4152,Vatel,190861,"Biography, Drama, Romance"
4153,Down to Earth,231775,"Comedy, Fantasy"
4154,Recess: School's Out,265632,"Animation, Family, Comedy"
4155,Sweet November,230838,"Drama, Romance"
4156,Company Man,177650,Comedy
4157,The Price of Milk,249893,"Comedy, Drama, Fantasy"
4158,Monkeybone,166276,"Animation, Comedy, Fantasy"
4159,3000 Miles to Graceland,233142,"Action, Comedy, Crime"
4160,La veuve de Saint-Pierre,191636,"Drama, Romance"
4161,The Mexican,236493,"Adventure, Comedy, Crime"
4162,See Spot Run,250720,"Action, Comedy, Crime"
4163,Carman: The Champion,262462,"Action, Drama, Sport"
4164,The Caveman's Valentine,182000,"Crime, Drama, Music"
4165,Eu Tu Eles,244504,"Drama, Comedy, Romance"
