movie_id,title,genres,year,id,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,directorName,country,actorName
587,Ghost,"('Comedy', 'Romance', 'Thriller')",1990,587,6.8,42,80,3.5,62365,79,Jerry Zucker,USA,"('Demi Moore', 'Patrick Swayze', 'Rick Aviles', 'Tony Goldwyn', 'Whoopi Goldberg')"
588,Aladdin,"('Animation', ""Children's"", 'Comedy', 'Musical')",1992,588,\N,\N,\N,\N,\N,\N,Ron Clements,USA,"('Bruce Adler', 'Brad Kane', 'Charles Adler', 'Corey Burton', 'Douglas Seale')"
589,Terminator 2: Judgment Day,"('Action', 'Sci-Fi', 'Thriller')",1991,589,8.4,42,97,3.7,77100,88,James Cameron,USA,"('Arnold Schwarzenegger', 'Earl Boen', 'Edward Furlong', 'Linda Hamilton', 'Robert Patrick')"
590,Dances with Wolves,"('Adventure', 'Drama', 'Western')",1990,590,7,46,76,3.6,28000,84,Kevin Costner,USA,"('Graham Greene', ""Floyd 'Red Crow' Westerma..."", 'Kevin Costner', 'Mary McDonnell', 'Rodney A. Grant')"
591,Tough and Deadly,"('Action', 'Drama', 'Thriller')",1995,591,\N,\N,\N,\N,\N,\N,Steve Cohen,USA,"('Phil Morris', 'Frank Di Paolo', 'Ronald E. House', 'Robert Werham', 'Billy Blanks')"
592,Batman,"('Action', 'Adventure', 'Crime', 'Drama')",1989,592,6.2,22,81,3,13951,51,Leslie H. Martinson,USA,"('Adam West', 'Burgess Meredith', 'Burt Ward', 'Cesar Romero', 'Lee Meriwether')"
593,"Silence of the Lambs, The","('Drama', 'Thriller')",1991,593,8.5,52,96,4,98921,93,Jonathan Demme,USA,"('Anthony Heald', 'Anthony Hopkins', 'Brooke Smith', 'Jodie Foster', 'Scott Glenn')"
594,Snow White and the Seven Dwarfs,"('Animation', ""Children's"", 'Musical')",1937,594,0,0,0,0,0,0,David Hand,USA,"('Claudio Abbado', 'Raul Julia', 'Yevgeny Kissin')"
595,Beauty and the Beast,"('Animation', ""Children's"", 'Musical')",1991,595,8,57,91,3.7,81050,85,Gary Trousdale,USA,"('Angela Lansbury', 'Jerry Orbach', 'Mia Farrow', ""Paige O'Hara"", 'Robby Benson')"
596,Pinocchio,"('Animation', ""Children's"")",1940,596,9,37,100,3.3,19102,66,Ben Sharpsteen,USA,"('Christian Rub', 'Cliff Edwards', 'Dick Jones', 'Mel Blanc', 'Walter Catlett')"
597,Pretty Woman,"('Comedy', 'Romance')",1990,597,5.7,55,61,3.5,200724,68,Garry Marshall,USA,"('Jason Alexander', 'Julia Roberts', 'Laura San Giacomo', 'Ralph Bellamy', 'Richard Gere')"
598,Window to Paris,"('Comedy',)",1994,598,5.4,7,42,3.9,42,88,Yuri Mamin,Russia,"('Agnès Soral', 'Kira Kreylis-Petrova', 'Nina Usatova', 'Sergei Dontsov', 'Viktor Mikhailov')"
599,"Wild Bunch, The","('Western',)",1969,599,8.8,38,97,4,8004,90,Sam Peckinpah,USA,"(""Edmond O'Brien"", 'Ernest Borgnine', 'Robert Ryan', 'Warren Oates', 'William Holden')"
600,Love and a .45,"('Thriller',)",1994,600,6.2,6,83,0,0,0,C.M. Talkington,USA,"('Gil Bellows', 'Jace Alexander', 'Jeffrey Combs', 'Renée Zellweger', 'Rory Cochrane')"
602,"Great Day in Harlem, A","('Documentary',)",1994,602,7.5,18,88,3.9,85,82,Jean Bach,USA,"('Art Blakey', 'Art Farmer', 'Buck Clayton', 'Cab Calloway', 'Milt Hinton')"
603,"Bye Bye, Love","('Comedy',)",1995,603,4.2,21,19,2.9,1015,49,Sam Weisman,USA,"('Janeane Garofalo', 'Matthew Modine', 'Paul Reiser', 'Randy Quaid', 'Rob Reiner')"
605,One Fine Day,"('Drama', 'Romance')",1996,605,5.7,29,44,3.1,7990,63,Michael Hoffman,USA,"('Alex D. Linz', 'Charles Durning', 'George Clooney', 'Mae Whitman', 'Michelle Pfeiffer')"
606,Candyman: Farewell to the Flesh,"('Horror',)",1995,606,4.9,10,40,2.7,4578,44,Bill Condon,USA,"('Kelly Rowan', 'Timothy Carhart', 'Tony Todd', 'Veronica Cartwright', ""William O'Leary"")"
608,Fargo,"('Crime', 'Drama', 'Thriller')",1996,608,8.4,66,93,3.9,48610,91,Joel Coen,USA,"('Frances McDormand', 'Harve Presnell', 'Peter Stormare', 'Steve Buscemi', 'William H. Macy')"
609,Homeward Bound II: Lost in San Francisco,"('Adventure', ""Children's"")",1996,609,5.7,16,56,2.9,5368,53,David R. Ellis,USA,"('Kevin Timothy Chevalia', 'Kim Greist', 'Michael J. Fox', 'Robert Hays', 'Veronica Lauren')"
610,Heavy Metal,"('Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi')",1981,610,5.7,25,60,3.3,6386,69,Gerald Potterton,Canada,"('Don Francks', 'Jackie Burroughs', 'John Candy', 'Martin Lavut', 'Rodger Bumpass')"
611,Hellraiser: Bloodline,"('Action', 'Horror', 'Sci-Fi')",1996,611,3.5,10,30,2.9,4846,52,Alan Smithee,USA,"('Bruce Ramsay', 'Christine Harnos', 'Doug Bradley', 'Kim Myers', 'Valentina Vargas')"
612,"Pallbearer, The","('Comedy',)",1996,612,5,18,38,2.3,1285,14,Matt Reeves,USA,"('Barbara Hershey', 'Carol Kane', 'David Schwimmer', 'Gwyneth Paltrow', 'Michael Rapaport')"
613,Jane Eyre,"('Drama', 'Romance')",1996,613,\N,\N,\N,\N,\N,\N,Susanna White,UK,
614,Loaded,"('Drama', 'Thriller')",1994,614,0,0,0,0,0,0,Ryan Parrott,USA,"('Erick Gosse', 'Joel Bryant', 'Lynn A. Freedman', 'Steve Rad', 'Thomas Tamburello')"
615,Bread and Chocolate (Pane e cioccolata),"('Drama',)",1973,615,0,4,100,0,0,0,Franco Brusati,Italy,"('Geoffrey Coppleston', 'Gianfranco Barra', 'Johnny Dorelli', 'Max Delys', 'Umberto Raho')"
616,"Aristocats, The","('Animation', ""Children's"")",1970,616,6.1,26,65,3.3,23247,71,Wolfgang Reitherman,USA,"('Eva Gabor', 'Phil Harris', 'Scatman Crothers', 'Sterling Holloway', 'Vito Scotti')"
617,"Flower of My Secret, The (La Flor de Mi Secreto)","('Drama',)",1995,617,7,23,82,3.7,1997,75,Pedro Almodóvar,Spain,"('Carmen Elias', 'Imanol Arias', 'Juan Echanove', 'Marisa Paredes', 'Rossy de Palma')"
618,Two Much,"('Comedy', 'Romance')",1996,618,3.6,7,14,2.7,947,33,Fernando Trueba,Spain,"('Antonio Banderas', 'Danny Aiello', 'Daryl Hannah', 'Joan Cusack', 'Melanie Griffith')"
620,Scream of Stone (Schrei aus Stein),"('Drama',)",1991,620,0,0,0,0,0,0,Werner Herzog,Germany,"('Brad Dourif', 'Donald Sutherland', 'Mathilda May', 'Stefan Glowacz', 'Vittorio Mezzogiorno')"
621,My Favorite Season,"('Drama',)",1993,621,7.3,12,91,0,0,0,Andre Techine,France,"('Catherine Deneuve', 'Daniel Auteuil', 'Marthe Villalonga')"
623,"Modern Affair, A","('Romance',)",1995,623,0,2,0,3.2,63,38,Vern Oakley,USA,"('Caroline Aaron', 'Lisa Eichhorn', 'Mary Jo Salerno', 'Robert LuPone', 'Stanley Tucci')"
624,Condition Red,"('Action', 'Drama', 'Thriller')",1995,624,\N,\N,\N,\N,\N,\N,Mika Kaurismäki,Finland,"('Andre Degas', 'Amanda Foster', 'Verrone Romeoletti', 'Donna Ryan', 'Matthew Styles')"
625,Asfour Stah,"('Drama',)",1990,625,0,0,0,0,0,0,Mustafa Adouani,Tunisia,"('Mustafa Adouani', 'Rabia Ben Abdallah')"
626,"Thin Line Between Love and Hate, A","('Comedy',)",1996,626,3.5,24,12,3.5,3360,73,Martin Lawrence,USA,"('Bobby Brown', 'Della Reese', 'Lynn Whitfield', 'Martin Lawrence', 'Regina King')"
627,"Last Supper, The","('Drama', 'Thriller')",1995,627,0,0,0,0,0,0,Mats Bigert,USA,"('Matt Cooper', 'Dan Rosen', 'Gil Segel', 'Amber Taylor', 'Annabeth Gish')"
628,Primal Fear,"('Drama', 'Thriller')",1996,628,6.7,41,73,3.7,15640,85,Gregory Hoblit,USA,"('Edward Norton', 'Frances McDormand', 'John Mahoney', 'Laura Linney', 'Richard Gere')"
629,Rude,"('Drama',)",1995,629,0,0,0,0,0,0,Desmond Gumbs,UK,"('Ninja Man', 'Beenie Man', 'Jimmy Cliff', ""John 'Ras Kidus' Corneliu..."")"
630,Carried Away,"('Drama', 'Romance')",1996,630,6,22,63,3.3,256,51,Bruno Barreto,USA,"('Julie Harris', 'Amy Irving', 'Amy Locane', 'Dennis Hopper', 'Gary Busey')"
631,All Dogs Go to Heaven 2,"('Animation', ""Children's"", 'Musical')",1996,631,0,3,0,2.8,10564,48,Larry Leker,USA,"('Charlie Sheen', 'Dom DeLuise', 'Ernest Borgnine', 'George Hearn', 'Sheena Easton')"
632,Land and Freedom (Tierra y libertad),"('War',)",1995,632,7.8,10,80,4.3,1552,93,Ken Loach,UK,"('Frederic Pierrot', 'Iciar Bollain', 'Marc Martinez', 'Rosana Pastor', 'Tom Gilroy')"
633,Denise Calls Up,"('Comedy',)",1995,633,6.4,22,77,3.4,47,67,Hal Salwen,USA,"('Caroleen Feeney', 'Dan Gunther', 'Dana Wheeler-Nicholson', 'Liev Schreiber', 'Tim Daly')"
634,Theodore Rex,"('Comedy',)",1995,634,0,4,0,0,0,0,Jonathan R. Betuel,USA,"('Armin Mueller-Stahl', 'Bud Cort', 'Juliet Landau', 'Stephen McHattie', 'Whoopi Goldberg')"
635,"Family Thing, A","('Comedy', 'Drama')",1996,635,6.3,22,72,3.4,546,61,Richard Pearce,USA,"('Grace Zabriskie', 'Irma P. Hall', 'James Earl Jones', 'Michael Beach', 'Robert Duvall')"
636,Frisk,"('Drama',)",1995,636,0,0,0,0,0,0,Maria Blom,Sweden,"('Daniel Götschenhjelm', 'Gunilla Nyroos', 'Sofia Helin', 'Urban Eldh', 'Vilde Helmersson')"
637,Sgt. Bilko,"('Comedy',)",1996,637,4.4,36,33,2.6,3074,46,Jonathan Lynn,USA,"('Dan Aykroyd', 'Daryl Mitchell', 'Glenne Headly', 'Phil Hartman', 'Steve Martin')"
638,Jack and Sarah,"('Romance',)",1995,638,6,11,81,3.6,1366,74,Tim Sullivan (III),France,"('Eileen Atkins', 'Ian McKellen', 'Judi Dench', 'Richard E. Grant', 'Samantha Mathis')"
639,Girl 6,"('Comedy',)",1996,639,4.6,32,34,0,0,0,Spike Lee,USA,"('Debi Mazar', 'Isaiah Washington', 'Jenifer Lewis', 'Spike Lee', 'Theresa Randle')"
640,Diabolique,"('Drama', 'Thriller')",1996,640,3.8,25,12,2.7,1450,35,Jeremiah S. Chechik,USA,"('Chazz Palminteri', 'Isabelle Adjani', 'Kathy Bates', 'Sharon Stone', 'Spalding Gray')"
641,"Little Indian, Big City (Un indien dans la ville)","('Comedy',)",1994,641,3.2,8,12,2.8,552,34,Hervé Palud,France,"('Dominique Besnehard', 'Ludwig Briand', 'Miou-Miou', 'Patrick Timsit', 'Thierry Lhermitte')"
643,Peanuts - Die Bank zahlt alles,"('Comedy',)",1996,643,\N,\N,\N,\N,\N,\N,Carlo Rola,Germany,"('Iris Berben', 'Thomas Bestvater', 'Traugott Buhre', 'Sonja Kirchberger', 'Ingeborg Lapsien')"
645,Nelly & Monsieur Arnaud,"('Drama',)",1995,645,7.6,21,95,3.8,381,78,Claude Sautet,France,"('Charles Berling', 'Claire Nadeau', 'Emmanuelle Béart', 'Jean-Hugues Anglade', 'Michel Serrault')"
647,Courage Under Fire,"('Drama', 'War')",1996,647,7.3,52,84,3.2,6918,61,Edward Zwick,USA,"('Denzel Washington', 'Lou Diamond Phillips', 'Matt Damon', 'Meg Ryan', 'Michael Moriarty')"
648,Mission: Impossible,"('Action', 'Adventure', 'Mystery')",1996,648,6.6,217,70,3.3,86328,69,J.J. Abrams,Germany,"('Billy Crudup', 'Michelle Monaghan', 'Philip Seymour Hoffman', 'Tom Cruise', 'Ving Rhames')"
649,Cold Fever (ï¿½ kï¿½ldum klaka),"('Comedy', 'Drama')",1994,649,7.3,10,90,3.9,284,81,Fridrik Thor Fridriksson,USA,"('Fisher Stevens', 'Gísli Halldórsson', 'Laura Leigh Hughes', 'Lili Taylor', 'Masatoshi Nagase')"
650,Moll Flanders,"('Drama',)",1996,650,5.5,20,45,3.5,855,72,Pen Densham,USA,"('John Lynch', 'Aisling Corcoran', 'Morgan Freeman', 'Robin Wright Penn', 'Stockard Channing')"
651,"Superweib, Das","('Comedy',)",1996,651,\N,\N,\N,\N,\N,\N,Sönke Wortmann,Germany,"('Jonathan Beck', 'Marco Bretscher-Coschignano', 'Thomas Heinze', 'Anya Hoffmann', 'Arabella Kiesbauer')"
652,"301, 302","('Mystery',)",1995,652,5.9,7,71,3.7,163,69,Cheol-su Park,South Korea,"('Bang Eun-Jin', 'Eun-jin Bang', 'Hwang Shin-Hye', 'Sin-Hye Hwang')"
653,Dragonheart,"('Action', 'Adventure', 'Fantasy')",1996,653,5.7,30,50,3.2,19438,63,Rob Cohen,USA,"('David Thewlis', 'Dennis Quaid', 'Dina Meyer', 'Pete Postlethwaite', 'Sean Connery')"
655,Mutters Courage,"('Comedy',)",1995,655,0,0,0,0,0,0,Michael Verhoeven,Germany,"('Heribert Sasse', 'Natalie Morse', 'Pauline Collins', 'Robert Giggenbach', 'Ulrich Tukur')"
656,Eddie,"('Comedy',)",1996,656,7.4,33,93,3.2,10471,61,Walter Hill,USA,"(""Annette O'Toole"", 'Eddie Murphy', 'Frank McRae', 'James Remar', 'Nick Nolte')"
658,Billy's Holiday,"('Drama',)",1995,658,0,1,0,0,0,0,Richard Wherrett,Australia,"('Drew Forsythe', 'Kris McQuade', 'Max Cullen', 'Rachael Coopes', 'Tina Bursill')"
659,Purple Noon,"('Crime', 'Thriller')",1960,659,8.2,21,100,4,670,89,René Clément,France,"('Alain Delon', 'Ave Ninchi', 'Billy Kearns', 'Elvire Popesco', 'Erno Crisa')"
660,August,"('Drama',)",1996,660,4.8,120,36,4,105941,84,Kirsten Sheridan,USA,"('Freddie Highmore', 'Jonathan Rhys Meyers', 'Keri Russell', 'Robin Williams', 'Terrence Howard')"
661,James and the Giant Peach,"('Animation', ""Children's"", 'Musical')",1996,661,7,55,92,3,18876,55,Henry Selick,UK,"('Joanna Lumley', 'Miriam Margolyes', 'Paul Terry', 'Pete Postlethwaite', 'Simon Callow')"
662,Fear,"('Thriller',)",1996,662,4.8,28,39,3.2,11285,66,James Foley,USA,"('Alyssa Milano', 'Amy Brenneman', 'Mark Wahlberg', 'Reese Witherspoon', 'William L. Petersen')"
663,Kids in the Hall: Brain Candy,"('Comedy',)",1996,663,4.7,33,39,3.4,2060,72,Kelly Makin,Canada,"('Bruce McCulloch', 'Dave Foley', 'Janeane Garofalo', 'Kevin McDonald', 'Paul Bellini')"
664,Faithful,"('Comedy',)",1996,664,3.8,14,7,3.1,397,47,Paul Mazursky,USA,"('Amber Smith', 'Chazz Palminteri', 'Cher', 'Paul Mazursky', ""Ryan O'Neal"")"
665,Underground,"('War',)",1995,665,7.5,18,83,4.4,6157,96,Emir Kusturica,France,"('Bora Todorovic', 'Lazar Ristovski', 'Miki Manojlovic', 'Slavko Stimac', 'Srdjan Todorovic')"
666,All Things Fair,"('Drama',)",1996,666,0,1,100,0,0,0,Bo Widerberg,Sweden,"('Björn Kjellman', 'Johan Widerberg', 'Karin Huldt', 'Kenneth Milldoff', 'Marika Lagercrantz')"
667,Bloodsport 2,"('Action',)",1995,667,0,0,0,0,0,0,Alan Mehrez,USA,"('Daniel Bernhardt', 'Don Gibb', 'Lori Lynn Dickerson', ""Noriyuki 'Pat' Morita"", 'Philip Tan')"
668,Pather Panchali,"('Drama',)",1955,668,8.9,33,96,4.5,1572,95,Satyajit Ray,India,"('Chunibala Devi', 'Kanu Bannerjee', 'Karuna Bannerjee', 'Runki Banerjee', 'Subir Bannerjee')"
670,"World of Apu, The (Apur Sansar)","('Drama',)",1959,670,9,16,100,4.4,1009,94,Satyajit Ray,India,"('Alok Chakravarty', 'Dhiresh Majumdar', 'Sharmila Tagore', 'Soumitra Chatterjee', 'Swapan Mukherjee')"
671,Mystery Science Theater 3000: The Movie,"('Comedy', 'Sci-Fi')",1996,671,6.4,37,72,3.8,4508,86,Jim Mallon,USA,"('Jim Mallon', 'John Brady', 'Kevin Murphy', 'Michael J. Nelson', 'Trace Beaulieu')"
673,Space Jam,"('Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy')",1996,673,5.1,44,36,2.9,27911,52,Joe Pytka,USA,"('Charles Barkley', 'Michael Jordan', 'Patrick Ewing', 'Theresa Randle', 'Wayne Knight')"
674,Barbarella,"('Adventure', 'Sci-Fi')",1968,674,6,35,74,3,5461,55,Roger Vadim,France,"('Anita Pallenberg', 'David Hemmings', 'Jane Fonda', 'John Phillip Law', ""Milo O'Shea"")"
678,Some Folks Call It a Sling Blade,"('Drama', 'Thriller')",1993,678,0,0,0,0,0,0,George Hickenlooper,USA,"('Billy Bob Thornton', 'Brent Briscoe', 'J.T. Walsh', 'Molly Ringwald', 'Otto Coelho')"
679,"Run of the Country, The","('Drama',)",1995,679,6,7,42,3.3,237,60,Peter Yates,Ireland,"('Albert Finney', 'Anthony Brophy', 'David Blake Kelly', 'Matt Keeslar', 'Victoria Smurfit')"
680,Alphaville,"('Sci-Fi',)",1965,680,7.9,25,84,3.9,4907,82,Jean-Luc Godard,France,"('Akim Tamiroff', 'Anna Karina', 'Eddie Constantine', 'Howard Vernon', 'Laszlo Szabo')"
681,Clean Slate (Coup de Torchon),"('Crime',)",1981,681,7.2,6,83,3.8,497,77,Bertrand Tavernier,France,"('Eddy Mitchell', 'Isabelle Huppert', 'Jean-Pierre Marielle', 'Philippe Noiret', 'Stéphane Audran')"
682,Tigrero: A Film That Was Never Made,"('Documentary', 'Drama')",1994,682,0,2,100,0,0,0,Jim Jarmusch,Brazil,"('Jim Jarmusch', 'Samuel Fuller', 'The Karaja')"
683,"Eye of Vichy, The (Oeil de Vichy, L')","('Documentary',)",1993,683,0,2,100,0,0,0,Claude Chabrol,France,"('Brian Cox',)"
685,It's My Party,"('Drama',)",1995,685,5.8,14,50,3.7,843,78,Randal Kleiser,USA,"('Eric Roberts', 'Gregory Harrison', 'Lee Grant', 'Marlee Matlin', 'Paul Regina')"
687,Country Life,"('Drama', 'Romance')",1994,687,6.5,6,66,3.1,265,44,Michael Blakemore,Australia,"('Greta Scacchi', 'John Hargreaves', 'Kerry Fox', 'Michael Blakemore', 'Sam Neill')"
688,Operation Dumbo Drop,"('Action', 'Adventure', 'Comedy', 'War')",1995,688,4,24,29,2.4,2200,31,Simon Wincer,USA,"('Corin Nemec', 'Danny Glover', 'Denis Leary', 'Doug E. Doug', 'Ray Liotta')"
690,"Promise, The (Versprechen, Das)","('Romance',)",1994,690,7,6,83,3.7,95,74,Margarethe von Trotta,Germany,"('Meret Becker', 'Corinna Harfouch', 'Anian Zollner', 'August Zirner', 'Jean-Yves Gautier')"
691,Mrs. Winterbourne,"('Comedy', 'Romance')",1996,691,3.8,29,6,3.1,2892,60,Richard Benjamin,USA,"('Brendan Fraser', 'Loren Dean', 'Miguel Sandoval', 'Ricki Lake', 'Shirley MacLaine')"
692,Solo,"('Action', 'Sci-Fi', 'Thriller')",1996,692,3.2,26,3,2.3,827,25,Norberto Barba,Mexico,"('Adrien Brody', 'Barry Corbin', 'Bill Sadler', 'Mario Van Peebles', 'Seidy Lopez')"
693,Under the Domin Tree (Etz Hadomim Tafus),"('Drama',)",1994,693,0,1,100,0,0,0,Eli Cohen,Israel,"('Alex Peleg', 'Gila Almagor', 'Juliano Mer', 'Kaipo Cohen', 'Ohad Shahar')"
694,"Substitute, The","('Action',)",1996,694,4.6,21,38,2.9,1815,44,Robert Mandel,USA,"('Marc Anthony', 'Diane Venora', 'Ernie Hudson', 'Glenn Plummer', 'Tom Berenger')"
695,True Crime,"('Mystery', 'Thriller')",1995,695,6,38,52,3.2,2873,51,Clint Eastwood,USA,"('Clint Eastwood', 'Denis Leary', 'Isaiah Washington', 'James Woods', 'Lisa Gay Hamilton')"
696,Butterfly Kiss,"('Thriller',)",1995,696,6.4,13,76,3.2,586,55,Michael Winterbottom,UK,"('Amanda Plummer', 'Fine Time Fontayne', 'Freda Dowie', 'Paul Bown', 'Saskia Reeves')"
697,Feeling Minnesota,"('Drama', 'Romance')",1996,697,3.8,19,15,2.7,2783,30,Steven Baigelman,USA,"('Cameron Diaz', 'Courtney Love', 'Delroy Lindo', 'Keanu Reeves', ""Vincent D'Onofrio"")"
698,Delta of Venus,"('Drama',)",1994,698,4.4,5,0,0,0,0,Zalman King,USA,"('Audie England', 'Costas Mandylor', 'Emma Louise Moore', 'Raven Snow', 'Rory Campbell')"
700,Angus,"('Comedy',)",1995,700,6,24,70,3.9,6295,76,Gurinder Chadha,USA,"('Steve Jones', 'Aaron Johnson', 'Alan Davies', 'Georgia Groome', 'Karen Taylor')"
701,Daens,"('Drama',)",1992,701,0,0,0,0,0,0,Stijn Coninx,Belgium,"('Antje de Boeck', 'Gérard Desarthe', 'Jan Decleir', 'Johan Leysen', 'Michaël Pas')"
702,Faces,"('Drama',)",1968,702,7.9,60,93,3.5,62348,81,John Woo,USA,"('Alessandro Nivola', 'Gina Gershon', 'Joan Allen', 'John Travolta', 'Nicolas Cage')"
703,Boys,"('Drama',)",1996,703,7.5,57,89,3.5,5895,84,John Crowley,UK,"('Andrew Garfield', 'Jeremy Swift', 'Katie Lyons', 'Peter Mullan', 'Shaun Evans')"
704,"Quest, The","('Action', 'Adventure')",1996,704,7.2,111,89,3,19804,67,Dean Parisot,USA,"('Alan Rickman', 'Sam Rockwell', 'Sigourney Weaver', 'Tim Allen', 'Tony Shalhoub')"
705,Cosi,"('Comedy',)",1996,705,0,0,0,0,0,0,Tinto Brass,Italy,"('Claudia Koll', 'Isabella Deiana', 'Ornella Marcucci', 'Paolo Lanza', 'Renzo Rinaldi')"
706,Sunset Park,"('Drama',)",1996,706,4.6,8,12,3.6,636,78,Steve Gomer,USA,"('Camille Saviola', 'Carol Kane', 'Fredro Starr', 'Rhea Perlman', 'Terrence Howard')"
707,Mulholland Falls,"('Crime', 'Film-Noir', 'Thriller')",1996,707,5.1,29,31,2.9,1519,40,Lee Tamahori,USA,"('Chazz Palminteri', 'Chris Penn', 'Melanie Griffith', 'Michael Madsen', 'Nick Nolte')"
708,"Truth About Cats & Dogs, The","('Comedy', 'Romance')",1996,708,6.7,36,83,2.9,6120,55,Michael Lehmann,USA,"('Ben Chaplin', 'James McCaffrey', 'Jamie Foxx', 'Janeane Garofalo', 'Uma Thurman')"
709,Oliver & Company,"('Animation', ""Children's"")",1988,709,5.4,33,42,3.3,9618,65,George Scribner,USA,"('Bette Midler', 'Billy Joel', 'Cheech Marin', 'Joey Lawrence', 'Roscoe Lee Browne')"
710,Celtic Pride,"('Comedy',)",1996,710,3.1,23,8,2.6,1756,30,Tom DeCerchio,USA,"('Adam Hendershott', 'Damon Wayans', 'Dan Aykroyd', 'Daniel Stern', ""Gail O'Grady"")"
711,Flipper,"('Adventure', ""Children's"")",1996,711,4.8,17,29,2.6,6086,44,Alan Shapiro,USA,"('Chelsea Field', 'Elijah Wood', 'Isaac Hayes', 'Jonathan Banks', 'Paul Hogan')"
712,Captives,"('Drama',)",1994,712,6.7,10,70,3,119,47,Chantal Akerman,France,"('Françoise Bertin', 'Liliane Rovere', 'Olivia Bonamy', 'Stanislas Merhar', 'Sylvie Testud')"
713,Of Love and Shadows,"('Drama',)",1994,713,4.2,5,20,0,0,0,Betty Kaplan,Argentina,"('Antonio Banderas', 'Camilo Gallardo', 'Diego Wallraff', 'Jennifer Connelly', 'Patricio Contreras')"
714,Dead Man,"('Western',)",1995,714,6.8,33,69,4,16798,86,Jim Jarmusch,USA,"('Gary Farmer', 'Johnny Depp', 'Lance Henriksen', 'Michael Wincott', 'Robert Mitchum')"
715,"Horseman on the Roof, The (Hussard sur le toit, Le)","('Drama',)",1995,715,6.6,20,65,3.7,1134,77,Jean-Paul Rappeneau,France,"('François Cluzet', 'Isabelle Carré', 'Jean Yanne', 'Juliette Binoche', 'Olivier Martinez')"
716,Switchblade Sisters,"('Crime',)",1975,716,5.4,19,52,3.5,847,69,Jack Hill,USA,"('Bill Adler', 'Joanne Nail', 'Kate Murtagh', 'Marlene Clark', 'Monica Gayle')"
717,Mouth to Mouth (Boca a boca),"('Comedy',)",1995,717,5.8,9,33,3.3,162,56,Manuel Gomez Pereira,Spain,"('Aitana Sánchez-Gijón', 'Javier Bardem', 'Josep Maria Flotats', 'María Barranco', 'Myriam Mézières')"
718,"Visitors, The (Les Visiteurs)","('Comedy', 'Sci-Fi')",1993,718,5.4,11,36,3.7,3693,74,Jean-Marie Poiré,France,"('Christian Bujeau', 'Christian Clavier', 'Jean Reno', 'Marie-Anne Chazel', 'Valérie Lemercier')"
719,Multiplicity,"('Comedy',)",1996,719,5.4,43,44,2.7,4648,43,Harold Ramis,USA,"('Andie MacDowell', 'Eugene Levy', 'Harris Yulin', 'Michael Keaton', 'Richard Masur')"
720,Wallace & Gromit: The Best of Aardman Animation,"('Animation',)",1996,720,\N,\N,\N,\N,\N,\N,Nick Park,UK,
722,"Haunted World of Edward D. Wood Jr., The","('Documentary',)",1995,722,0,1,100,0,0,0,Brett Thompson,USA,"('Bela Lugosi', 'Dolores Fuller', 'Loretta King', 'Paul Marco', 'Tony Griffin')"
724,"Craft, The","('Drama', 'Horror')",1996,724,5.4,29,44,3.1,23740,67,Andrew Fleming,USA,"('Fairuza Balk', 'Neve Campbell', 'Rachel True', 'Robin Tunney', 'Skeet Ulrich')"
725,"Great White Hype, The","('Comedy',)",1996,725,5.1,20,45,2.7,1488,32,Reginald Hudlin,USA,"('Peter Berg', 'Damon Wayans', 'Jeff Goldblum', 'Jon Lovitz', 'Samuel L. Jackson')"
726,Last Dance,"('Drama',)",1996,726,0,0,0,0,0,0,Lee Seung-ryeol,USA,"('Bo-young Lee', 'Eugene', 'Ji Sung', 'Ryu Soo-Young')"
727,War Stories,"('Documentary',)",1995,727,0,0,0,0,0,0,Robert Singer,USA,"('Ed Begley Jr', 'Jeff Goldblum', 'Jeffrey Nordling', 'Lake Bell', 'Louise Lombard')"
728,Cold Comfort Farm,"('Comedy',)",1995,728,7.5,31,83,3.7,1564,79,John Schlesinger,UK,"('Eileen Atkins', 'Ian McKellen', 'Ivan Kaye', 'Kate Beckinsale', 'Sheila Burrell')"
729,"Institute Benjamenta, or This Dream People Call Human Life","('Drama',)",1995,729,7.5,6,100,4.2,375,87,Brothers Quay,UK,"('Alice Krige', 'Daniel Smith', 'Gottfried John', 'Joseph Alessi', 'Mark Rylance')"
730,"Low Life, The","('Drama',)",1994,730,\N,\N,\N,\N,\N,\N,Peter O'Fallon,USA,"('Teresa Huang', 'Deidrie Henry', 'Aidan Mitchell', 'Bruce French', 'Eddie Izzard')"
731,Heaven's Prisoners,"('Mystery', 'Thriller')",1996,731,4.1,19,15,2.7,457,25,Phil Joanou,USA,"('Eric Roberts', 'Alec Baldwin', 'Kelly Lynch', 'Mary Stuart Masterson', 'Teri Hatcher')"
733,"Rock, The","('Action', 'Adventure', 'Thriller')",1996,733,6.5,47,65,3.6,45013,85,Michael Bay,USA,"('William Forsythe', 'Ed Harris', 'Michael Biehn', 'Nicolas Cage', 'Sean Connery')"
734,Getting Away With Murder,"('Comedy',)",1996,734,3,7,0,2.8,747,29,Harvey Miller,UK,"('Bonnie Hunt', 'Brian Kerwin', 'Dan Aykroyd', 'Jack Lemmon', 'Lily Tomlin')"
