movie_id,title,year,rtAllCriticsRating,rtAudienceRating,rtAllCriticsNumReviews,rtAudienceNumRatings,rtAllCriticsScore,rtAudienceScore,directorName,country
1299,"Killing Fields, The",1984,8.1,4.0,33,6389,90,89,Roland Joffé,UK
1300,My Life as a Dog (Mitt liv som hund),1985,7.9,4.1,28,2751,100,88,Lasse Hallström,Sweden
1301,Forbidden Planet,1956,8.1,3.8,36,4780,97,82,Fred M. Wilcox,USA
1302,Field of Dreams,1989,7.7,3.4,45,16498,91,85,Phil Alden Robinson,USA
1303,"Man Who Would Be King, The",1975,8.6,4.0,20,3790,95,88,John Huston,UK
1304,Butch Cassidy and the Sundance Kid,1969,8.1,3.9,42,17396,90,90,George Roy Hill,USA
1305,"Paris, Texas",1984,8.2,4.2,25,6389,100,93,Wim Wenders,West Germany
1306,Until the End of the World (Bis ans Ende der Welt),1991,6.5,4.1,12,1508,83,87,Wim Wenders,Germany
1307,When Harry Met Sally...,1989,7.8,3.5,47,47834,91,83,Rob Reiner,USA
1310,Hype!,1996,7.5,3.9,6,430,100,85,Doug Pray,USA
1311,Santa with Muscles,1996,0.0,0.0,3,0,0,0,John Murlowski,USA
1312,Female Perversions,1996,6.3,3.1,21,264,66,48,Susan Streitfeld,Germany
1313,Mad Dog Time,1996,2.9,2.9,6,429,16,48,Larry Bishop,USA
1314,Breathing Room,1996,0.0,0.0,0,0,0,0,John Suits,USA
1317,I'm Not Rappaport,1996,5.6,3.4,15,285,33,61,Herb Gardner,USA
1318,Blue Juice,1995,0.0,3.0,2,1487,0,46,Carl Prechezer,UK
1320,Alienï¿½,1992,5.0,3.1,39,30526,38,55,David Fincher,USA
1321,"American Werewolf in London, An",1981,7.5,3.4,43,18421,88,76,John Landis,UK
1322,Amityville 1992: It's About Time,1992,2.3,0.0,7,0,14,0,Tony Randel,USA
1323,Amityville 3-D,1983,2.9,2.7,15,2070,0,32,Richard Fleischer,USA
1324,Amityville: Dollhouse,1996,0.0,0.0,2,0,0,0,Steve White,USA
1325,Amityville: A New Generation,1993,0.0,0.0,1,0,0,0,John Murlowski,USA
1326,Amityville II: The Possession,1982,2.7,2.9,14,3306,7,47,Damiano Damiani,Mexico
1327,"Amityville Horror, The",1979,4.2,3.2,155,31070,23,64,Andrew Douglas,USA
1328,"Amityville Curse, The",1990,3.6,0.0,5,0,20,0,Tom Berry,Canada
1329,Blood For Dracula (Andy Warhol's Dracula),1974,6.4,3.4,15,1432,66,58,Antonio Margheriti,Italy
1330,April Fool's Day,1986,0.0,0.0,3,0,0,0,Mitchell Altieri,USA
1331,Audrey Rose,1977,5.4,0.0,9,0,55,0,Robert Wise,USA
1332,"Believers, The",1987,0.0,0.0,3,0,0,0,Daniel Myrick,USA
1333,"Birds, The",1963,8.0,3.5,40,17449,95,80,Alfred Hitchcock,USA
1334,"Blob, The",1958,5.6,0.0,16,0,56,0,Chuck Russell,USA
1335,Blood Beach,1981,2.6,0.0,6,0,0,0,Jeffrey Bloom,USA
1336,Body Parts,1991,4.4,2.6,15,958,40,31,Eric Red,USA
1337,"Body Snatcher, The",1945,8.9,3.6,36,3820,100,81,Don Siegel,USA
1339,Bram Stoker's Dracula,1992,7.7,3.6,42,8598,92,76,Tod Browning,USA
1340,Bride of Frankenstein,1935,8.9,3.7,39,4867,100,82,James Whale,USA
1341,Burnt Offerings,1976,5.2,3.1,8,927,37,45,Dan Curtis,USA
1342,Candyman,1992,6.3,3.0,37,12889,72,58,Bernard Rose,USA
1343,Cape Fear,1991,6.9,3.4,38,13943,76,74,Martin Scorsese,USA
1344,Cape Fear,1962,6.9,3.4,38,13943,76,74,Martin Scorsese,USA
1345,Carrie,1976,8.0,3.3,42,23161,90,70,Brian DePalma,USA
1346,Cat People,1982,6.1,3.0,36,2400,63,46,Paul Schrader,USA
1347,"Nightmare on Elm Street, A",1984,7.7,3.5,40,57452,95,78,Wes Craven,USA
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922,8.9,3.9,47,11264,97,86,F.W. Murnau,Germany
1349,Nosferatu a Venezia,1986,0.0,0.0,0,0,0,0,Augusto Caminito,Italy
1350,"Omen, The",1976,7.0,3.5,32,17016,84,78,Richard Donner,UK
1351,Blood & Wine,1997,6.1,3.0,31,951,61,36,Bob Rafelson,USA
1352,Albino Alligator,1996,5.5,3.0,17,1198,47,42,Kevin Spacey,USA
1353,"Mirror Has Two Faces, The",1996,5.3,3.5,28,2549,53,72,Barbara Streisand,USA
1354,Breaking the Waves,1996,8.0,4.1,42,7949,85,91,Lars von Trier,Denmark
1355,Nightwatch,1997,5.9,3.3,125,19774,58,70,Timur Bekmambetov,Russia
1356,Star Trek: First Contact,1996,7.4,3.5,52,20013,92,84,Jonathan Frakes,USA
1357,Shine,1996,8.0,3.8,31,6087,90,89,Scott Hicks,Australia
1358,Sling Blade,1996,8.3,3.9,49,10557,95,91,Billy Bob Thornton,USA
1359,Jingle All the Way,1996,4.0,2.6,38,10937,15,42,Brian Levant,USA
1361,Paradise Lost: The Child Murders at Robin Hood Hills,1996,8.2,4.1,24,1701,95,90,Bruce Sinofsky,USA
1363,"Preacher's Wife, The",1996,5.8,2.9,38,3793,60,54,Penny Marshall,USA
1364,Zero Kelvin (Kjï¿½rlighetens kjï¿½tere),1995,0.0,0.0,0,0,0,0,Hans Petter Moland,Norway
1365,Ridicule,1996,7.3,3.8,17,979,76,83,Patrice Leconte,France
1366,"Crucible, The",1996,7.2,3.2,26,4752,76,64,Nicholas Hytner,USA
1367,101 Dalmatians,1996,8.0,3.3,37,29711,97,63,Clyde Geronimi,USA
1369,I Can't Sleep (J'ai pas sommeil),1994,7.5,3.4,7,283,71,70,Claire Denis,France
1370,Die Hard 2,1990,8.1,3.9,50,99625,94,91,John McTiernan,USA
1371,Star Trek: The Motion Picture,1979,5.8,3.1,31,14598,48,48,Robert Wise,USA
1372,Star Trek VI: The Undiscovered Country,1991,6.8,3.5,46,13463,82,77,Nicholas Meyer,USA
1373,Star Trek V: The Final Frontier,1989,4.0,2.8,41,11133,21,37,William Shatner,USA
1374,Star Trek: The Wrath of Khan,1982,7.8,3.7,40,18490,90,86,Nicholas Meyer,USA
1375,Star Trek III: The Search for Spock,1984,6.4,3.3,38,13649,76,60,Leonard Nimoy,USA
1376,Star Trek IV: The Voyage Home,1986,6.8,3.5,37,14361,83,77,Leonard Nimoy,USA
1377,Batman Returns,1992,6.5,3.3,46,65412,78,68,Tim Burton,USA
1378,Young Guns,1988,4.6,3.5,25,11858,40,77,Christopher Cain,USA
1379,Young Guns II,1990,4.9,3.2,16,7476,37,67,Geoff Murphy,USA
1380,Grease,1978,6.7,3.7,54,176349,83,85,Randal Kleiser,USA
1381,Grease 2,1982,6.7,3.7,54,176349,83,85,Randal Kleiser,USA
1382,Marked for Death,1990,3.2,0.0,9,0,22,0,Dwight H. Little,USA
1383,Adrenalin: Fear the Rush,1996,1.4,2.7,5,684,0,30,Albert Pyun,USA
1384,"Substance of Fire, The",1996,6.1,3.0,10,189,60,26,Daniel J. Sullivan,USA
1385,Under Siege,1992,6.2,3.0,23,9661,73,60,Andrew Davis,France
1386,Terror in a Texas Town,1958,0.0,0.0,3,0,100,0,Joseph H. Lewis,USA
1387,Jaws,1975,8.8,3.5,37,63534,100,81,Steven Spielberg,USA
1388,Jaws 2,1978,8.8,3.5,37,63534,100,81,Steven Spielberg,USA
1389,Jaws 3-D,1983,2.9,2.5,24,15576,12,33,Joe Alves,USA
1390,My Fellow Americans,1996,5.2,3.2,38,1831,50,61,Peter Segal,USA
1391,Mars Attacks!,1996,5.8,2.8,56,24991,50,49,Tim Burton,USA
1392,Citizen Ruth,1996,6.8,3.5,24,998,79,72,Alexander Payne,USA
1393,Jerry Maguire,1996,7.4,3.3,57,32601,84,72,Cameron Crowe,USA
1394,Raising Arizona,1987,7.6,3.6,49,19379,89,82,Joel Coen,USA
1395,Tin Men,1987,6.4,3.1,19,778,78,54,Barry Levinson,USA
1396,Sneakers,1992,6.8,3.4,45,6830,80,77,Phil Alden Robinson,USA
1397,Bastard Out of Carolina,1996,7.1,0.0,9,0,100,0,Anjelica Huston,USA
1398,In Love and War,1996,4.1,3.0,26,2942,11,52,Richard Attenborough,USA
1399,Marvin's Room,1996,6.7,3.2,47,4558,80,58,Jerry Zaks,USA
1401,Ghosts of Mississippi,1996,5.8,3.4,26,1916,50,64,Rob Reiner,USA
1404,Night Falls on Manhattan,1997,6.7,3.2,26,471,65,49,Sidney Lumet,USA
1405,Beavis and Butt-head Do America,1996,6.2,3.0,51,19512,70,61,Mike Judge,USA
1406,"Cï¿½rï¿½monie, La",1995,7.7,3.9,27,747,92,85,Claude Chabrol,France
1407,Scream,1996,7.0,3.2,53,50339,81,70,Wes Craven,USA
1408,"Last of the Mohicans, The",1992,8.0,3.6,32,34073,96,84,Michael Mann,USA
1409,Michael,1996,7.6,3.6,192,123924,90,72,Tony Gilroy,USA
1410,"Evening Star, The",1996,4.2,3.2,25,1029,24,59,Robert Harling,USA
1411,Hamlet,1996,8.2,3.8,54,5816,94,86,Kenneth Branagh,UK
1412,Some Mother's Son,1996,6.3,4.0,15,520,66,86,Bill Whelan,Ireland
1413,"Whole Wide World, The",1996,6.9,3.6,15,707,80,73,Dan Ireland,USA
1414,Mother,1996,7.0,3.4,88,862,77,61,Roger Michell,UK
1415,"Thieves (Voleurs, Les)",1996,7.0,3.4,11,257,81,64,Andre Techine,France
1416,Evita,1996,6.5,3.1,31,8855,61,65,Alan Parker,USA
1417,"Portrait of a Lady, The",1996,5.5,3.2,28,2438,42,50,Jane Campion,UK
1419,Walkabout,1971,8.1,3.9,26,1862,92,86,Nicolas Roeg,UK
1420,Message to Love: The Isle of Wight Festival,1996,0.0,0.0,0,0,0,0,Murray Lerner,USA
1421,Grateful Dead,1995,0.0,0.0,0,0,0,0,Jerry Garcia,USA
1422,Murder at 1600,1997,5.0,2.9,30,4012,33,48,Dwight H. Little,USA
1423,Hearts and Minds,1996,0.0,0.0,0,0,0,0,Peter Davis,USA
1425,Fierce Creatures,1997,5.6,3.1,31,3023,54,56,Fred Schepisi,UK
1426,Zeus and Roxanne,1997,4.4,2.9,7,1549,42,47,George Miller,USA
1427,Turbulence,1997,3.2,2.5,18,718,16,23,Robert Butler,USA
1429,Jackie Chan's First Strike,1996,6.0,3.0,21,4216,52,55,Stanley Tong,Australia
1430,Underworld,1997,4.7,3.6,155,101467,30,82,Len Wiseman,UK
1431,Beverly Hills Ninja,1997,3.2,2.8,28,13679,14,54,Dennis Dugan,USA
1432,Metro,1997,4.0,2.6,33,2757,15,31,Thomas Carter (II),USA
1433,"Machine, The",1994,4.8,2.7,146,10389,28,45,Simon Wells,USA
1434,"Stranger, The",1994,5.0,3.1,146,55773,44,48,Bryan Bertino,USA
1437,"Cement Garden, The",1993,0.0,0.0,0,0,0,0,Andrew Birkin,France
1438,Dante's Peak,1997,4.9,2.7,25,20021,28,45,Roger Donaldson,USA
1439,Meet Wally Sparks,1997,2.5,2.6,14,586,14,32,Peter Baldwin,USA
1440,Amos & Andrew,1993,4.0,2.7,23,1624,21,36,E. Max Frye,USA
1441,Benny & Joon,1993,5.7,3.6,30,28905,73,85,Jeremiah Chechik,USA
1442,Prefontaine,1997,6.4,3.7,26,1530,61,79,Steve James,USA
1444,Guantanamera,1994,6.9,3.5,9,310,77,69,Juan Carlos Tabío,Cuba
1445,McHale's Navy,1997,2.2,2.6,29,1386,3,36,Bryan Spicer,USA
1446,Kolya,1996,7.8,4.2,22,2011,95,91,Jan Sverák,Czech Republic
1447,Gridlock'd,1997,6.8,3.6,31,2054,87,79,Vondie CurtisHall,USA
1449,Waiting for Guffman,1996,7.7,3.9,53,8495,90,90,Christopher Guest,USA
1450,Prisoner of the Mountains (Kavkazsky Plennik),1996,7.2,3.9,23,356,86,85,Sergey Bodrov,Russia
1453,"Beautician and the Beast, The",1997,4.6,2.4,18,2687,16,43,Ken Kwapis,USA
1454,SubUrbia,1997,6.3,3.3,21,1247,61,66,Richard Linklater,USA
1455,Hotel de Love,1996,5.1,3.7,8,121,25,67,Craig Rosenberg,Australia
1456,"Pest, The",1997,2.3,2.7,23,4963,8,63,Paul Miller,USA
1457,Fools Rush In,1997,4.8,3.0,27,9687,33,61,Andy Tennant,USA
1458,Touch,1997,4.7,2.9,17,494,29,36,Paul Schrader,USA
1459,Absolute Power,1997,5.5,3.2,41,6094,46,52,Clint Eastwood,USA
1460,That Darn Cat!,1997,3.8,2.5,14,2029,7,30,Bob Spiers,USA
1461,Vegas Vacation,1997,3.8,3.0,28,7915,14,55,Stephen Kessler,USA
1463,That Old Feeling,1997,5.0,3.0,15,901,40,57,Carl Reiner,USA
1464,Lost Highway,1997,6.2,3.9,39,17451,58,87,David Lynch,France
1465,Rosewood,1997,7.1,3.7,47,1445,85,82,John Singleton,USA
1466,Donnie Brasco,1997,7.8,3.7,54,40329,87,85,Mike Newell,USA
1468,Booty Call,1997,4.2,2.8,12,3264,25,56,Jeff Pollack,USA
1471,Boys Life 2,1997,6.7,3.3,5,79,80,64,Mark Christopher,USA
1472,City of Industry,1997,5.2,2.9,13,791,46,31,John Irvin,USA
1473,Best Men,1997,8.0,3.7,208,127695,92,81,Alfonso Cuarón,USA
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997,4.0,2.7,39,9218,17,44,John Pasquin,USA
1475,Kama Sutra: A Tale of Love,1996,5.0,3.5,18,1793,38,72,Mira Nair,UK
1476,Private Parts,1997,0.0,0.0,0,0,0,0,Elwood Perez,USA
1477,Love Jones,1997,6.4,4.2,15,4854,66,96,Theodore Witcher,USA
1479,"Saint, The",1997,4.6,3.1,44,11647,29,62,Phillip Noyce,USA
1480,Smilla's Sense of Snow,1997,6.0,3.3,32,1224,53,59,Bille August,Denmark
1482,"Van, The",1996,0.0,0.0,0,0,0,0,Thorkranong Sirchua,USA
1483,Crash,1996,7.1,4.0,197,98746,75,89,Paul Haggis,USA
1484,"Daytrippers, The",1996,6.4,3.5,22,621,72,67,Greg Mottola,Canada
1485,Liar Liar,1997,6.9,3.4,51,93496,82,72,Tom Shadyac,USA
1486,"Quiet Room, The",1996,0.0,0.0,4,0,75,0,Rolf de Heer,Australia
1487,Selena,1997,6.0,3.2,38,17729,63,76,Gregory Nava,USA
1488,"Devil's Own, The",1997,5.3,3.0,34,7624,29,46,Alan J. Pakula,USA
1489,Cats Don't Dance,1997,6.5,3.5,15,2510,66,72,Mark Dindal,USA
1490,B*A*P*S,1997,3.0,2.9,30,1372,13,57,Robert Townsend,USA
1493,Love and Other Catastrophes,1996,5.5,3.8,13,270,46,75,Emma-Kate Croghan,Australia
1495,Turbo: A Power Rangers Movie,1997,3.8,2.7,17,1946,17,42,David Winning,USA
1496,Anna Karenina,1997,7.4,0.0,7,0,100,0,Clarence Brown,USA
1497,Double Team,1997,3.8,2.2,19,4157,10,31,Dennis Rodman,USA
1498,Inventing the Abbotts,1997,5.4,3.2,25,2432,32,54,Pat O'Connor,USA
1499,Anaconda,1997,4.7,2.5,45,21526,37,32,Luis Llosa,USA
1500,Grosse Pointe Blank,1997,7.1,3.7,57,17815,77,85,George Armitage,USA
1501,Keys to Tulsa,1997,4.1,2.9,8,271,12,28,Leslie Greif,USA
1502,Kissed,1996,0.0,0.0,0,0,0,0,Gordon Hessler,USA
1503,8 Heads in a Duffel Bag,1997,3.3,2.6,18,2533,11,34,Tom Schulman,USA
1504,Hollow Reed,1996,7.4,3.1,12,40,91,47,Angela Pope,UK
1507,Paradise Road,1997,6.0,3.6,20,918,50,75,Bruce Beresford,Australia
1508,Traveller,1997,5.1,2.9,151,189828,37,65,Robert Schwentke,USA
1509,All Over Me,1997,0.0,3.0,4,609,50,37,Robert Cuffley,Canada
1510,"Brother's Kiss, A",1997,0.0,2.9,4,289,100,44,Seth Zvi Rosenfeld,USA
1511,A Chef in Love,1996,6.4,3.5,10,32,60,50,Nana Dzhordzhadze,France
1513,Romy and Michele's High School Reunion,1997,6.2,2.8,49,12541,69,60,David Mirkin,USA
1514,Temptress Moon (Feng Yue),1996,6.4,3.5,13,585,61,67,Chen Kaige,China
1515,Volcano,1997,5.0,2.7,38,14505,42,43,Mick Jackson,USA
1516,Children of the Revolution,1996,6.6,3.3,17,479,76,60,Peter Duncan,Australia
1517,Austin Powers: International Man of Mystery,1997,0.0,0.0,0,0,0,0,Jay Roach,USA
1518,Breakdown,1997,7.6,4.0,26,6254,88,88,Pedro Almodóvar,Spain
1519,Broken English,1996,6.3,3.4,73,14630,64,61,Zoe R. Cassavetes,USA
1520,Commandments,1997,7.3,3.6,29,11440,89,83,Cecil B. DeMille,USA
1522,Ripe,1996,4.0,0.0,5,0,0,0,Mo Ogrodnik,USA
1523,"Truth or Consequences, N.M.",1997,4.5,3.1,14,880,35,51,Kiefer Sutherland,USA
1525,Warriors of Virtue,1997,4.0,2.9,10,927,10,45,Ronny Yu,USA
1526,Fathers' Day,1997,4.0,2.5,31,2603,19,31,Ivan Reitman,USA
1527,"Fifth Element, The",1997,6.3,3.7,53,84664,71,84,Luc Besson,France
1528,Intimate Relations,1996,5.2,3.6,7,31,14,64,Philip Goodhew,UK
1529,Nowhere,1997,7.5,4.0,97,1773,85,88,Caroline Link,Germany
1531,Losing Chase,1996,0.0,0.0,4,0,50,0,Kevin Bacon,USA
1532,Sprung,1997,4.2,3.5,9,343,22,70,Rusty Cundieff,USA
1533,"Promise, The (La Promesse)",1996,7.7,3.9,19,599,94,85,Jean-Pierre Dardenne,Belgium
1534,"Bonheur, Le",1965,0.0,0.0,2,0,100,0,Agnès Varda,France
1535,Love! Valour! Compassion!,1997,6.1,3.6,20,899,65,70,Joe Mantello,USA
1537,Shall We Dance? (Shall We Dansu?),1996,7.9,3.9,33,2687,90,86,Masayuki Suo,Japan
1538,"Second Jungle Book: Mowgli & Baloo, The",1997,0.0,0.0,0,0,0,0,Duncan McLachlan,USA
1539,Twin Town,1997,5.4,4.2,13,2298,46,90,Kevin Allen,UK
1541,Addicted to Love,1997,5.6,2.8,30,4654,56,50,Griffin Dunne,USA
1542,Brassed Off,1996,6.6,3.5,28,2625,78,68,Mark Herman,UK
1543,"Designated Mourner, The",1997,6.2,3.6,16,50,68,71,David Hare,UK
1544,"Lost World: Jurassic Park, The",1997,5.6,3.2,59,46513,49,55,Steven Spielberg,USA
1545,Ponette,1996,8.1,4.1,21,956,90,89,Jacques Doillon,France
1546,Schizopolis,1996,6.5,3.8,16,1164,62,79,Steven Soderbergh,USA
1547,Shiloh,1997,5.1,3.9,21,511,38,82,Sandy Tung,USA
1549,Rough Magic,1995,4.6,2.9,7,455,14,34,Clare Peploe,UK
1550,Trial and Error,1997,5.0,2.7,29,602,41,27,Jonathan Lynn,USA
1551,Buddy,1997,5.4,2.8,19,1106,26,37,Caroline Thompson,USA
1552,Con Air,1997,5.7,3.4,60,47142,56,77,Simon West,USA
1554,"Pillow Book, The",1995,6.7,3.8,26,4178,76,78,Peter Greenaway,France
1556,Speed 2: Cruise Control,1997,3.1,2.2,51,17521,1,28,Jan de Bont,USA
1558,Sudden Manhattan,1996,5.6,0.0,6,0,66,0,Adrienne Shelly,USA
1561,Wedding Bell Blues,1996,4.0,3.3,5,287,40,54,Dana Lustig,USA
1562,Batman & Robin,1997,0.0,0.0,1,0,100,0,Lambert Hillyer,USA
1563,Dream With the Fishes,1997,6.1,3.7,19,452,57,79,Finn Taylor,USA
1564,Roseanna's Grave (For Roseanna),1997,5.8,3.6,7,557,42,73,Paul Weiland,USA
1565,Head Above Water,1996,0.0,0.0,0,0,0,0,Kum-Kum Bhavnani,USA
1566,Hercules,1997,7.0,3.2,49,23787,83,68,John Musker,USA
1567,"Last Time I Committed Suicide, The",1997,0.0,0.0,3,0,33,0,Stephen Kay,USA
1569,My Best Friend's Wedding,1997,6.5,3.3,54,64013,72,72,P.J. Hogan,USA
1570,Tetsuo II: Body Hammer,1992,0.0,3.4,3,1154,66,61,Shinya Tsukamoto,Japan
1571,When the Cats Away (Chacun cherche son chat),1996,7.3,3.8,16,726,87,76,Cédric Klapisch,France
1572,Contempt (Le Mï¿½pris),1963,8.4,4.1,35,3449,94,86,Jean-Luc Godard,France
1573,Face/Off,1997,7.9,3.5,60,62348,93,81,John Woo,USA
1574,Fall,1997,6.2,3.8,101,23397,59,85,Tarsem Singh,USA
1575,Gabbeh,1996,7.1,3.7,19,394,89,73,Mohsen Makhmalbaf,Iran
1580,Men in Black,1997,7.5,3.5,67,73637,91,73,Barry Sonnenfeld,USA
1581,Out to Sea,1997,5.3,3.0,20,1331,35,53,Martha Coolidge,USA
1582,Wild America,1997,4.5,2.9,18,3839,16,58,William Dear,USA
1583,"Simple Wish, A",1997,4.6,2.7,15,4830,26,40,Michael Ritchie,USA
1584,Contact,1997,6.8,3.1,55,19572,67,74,Robert Zemeckis,USA
1585,Love Serenade,1996,6.9,3.6,9,297,88,75,Shirley Barrett,Australia
1586,G.I. Jane,1997,6.0,3.0,29,11537,55,58,Director Ridley Scott,USA
1587,Conan the Barbarian,1982,6.4,3.1,25,17014,76,66,John Milius,USA
1588,George of the Jungle,1997,5.3,2.9,50,21989,54,47,Sam Weisman,USA
1589,Cop Land,1997,6.5,3.1,59,8531,71,57,James Mangold,USA
1590,Event Horizon,1997,4.3,3.2,33,15014,21,63,Paul W.S. Anderson,UK
1591,Spawn,1997,4.0,2.8,40,18405,20,46,Mark Dippe,USA
1592,Air Bud,1997,4.9,2.6,20,11606,45,42,Charles Martin Smith,USA
1593,Picture Perfect,1997,5.4,2.7,40,4981,47,41,Glenn Gordon Caron,USA
1594,In the Company of Men,1997,7.9,3.7,53,1900,88,80,Neil LaBute,Canada
1595,Free Willy 3: The Rescue,1997,4.7,2.8,15,7843,40,51,Sam Pillsbury,USA
1596,Career Girls,1997,7.1,3.6,23,812,86,75,Mike Leigh,UK
1597,Conspiracy Theory,1997,6.2,3.2,41,14632,51,66,Richard Donner,USA
1598,Desperate Measures,1998,4.1,2.9,29,1973,17,39,Barbet Schroeder,USA
1599,Steel,1997,5.8,3.6,18,26167,66,88,Herbert Ross,USA
1600,She's So Lovely,1997,6.0,3.2,41,1353,63,56,Nick Cassavetes,France
1601,Hoodlum,1997,5.5,3.3,19,2875,42,63,Bill Duke,USA
1602,Leave It to Beaver,1997,4.0,2.6,27,1310,18,35,Andy Cadiff,USA
1603,Mimic,1997,6.3,2.7,30,5478,56,37,Guillermo del Toro,USA
1605,Excess Baggage,1997,4.5,2.5,30,3231,33,37,Marco Brambilla,USA
1606,Kull the Conqueror,1997,3.6,2.6,19,1819,26,35,John Nicolella,USA
1608,Air Force One,1997,7.0,3.2,50,26434,78,62,Wolfgang Petersen,USA
1609,187,1997,5.2,3.3,27,3318,29,68,Kevin Reynolds,USA
1610,"Hunt for Red October, The",1990,7.8,3.6,42,18875,95,84,John McTiernan,USA
1611,My Own Private Idaho,1991,7.0,3.6,32,8810,84,79,Gus Van Sant,USA
1612,"Kiss Me, Guido",1997,5.4,3.1,15,439,40,53,Tony Vitale,USA
1613,Star Maps,1997,5.0,3.1,15,60,33,44,Miguel Arteta,USA
1614,In & Out,1997,6.9,2.9,28,4273,71,47,Frank Oz,USA
1615,"Edge, The",1997,6.3,3.2,46,5719,58,67,Lee Tamahori,USA
1616,"Peacemaker, The",1997,6.0,2.8,31,6439,41,41,Mimi Leder,USA
1617,L.A. Confidential,1997,8.6,3.7,83,25453,98,90,Curtis Hanson,USA
1619,Seven Years in Tibet,1997,6.3,3.4,32,13241,59,71,Jean-Jacques Annud,USA
1620,Kiss the Girls,1997,5.4,3.3,28,9940,32,68,Gary Fleder,USA
1621,Soul Food,1997,6.3,3.6,41,3884,80,85,George Tillman Jr.,USA
1622,Kicked in the Head,1997,4.1,3.1,9,226,11,45,Matthew Harrison,USA
1623,Wishmaster,1997,3.4,2.8,27,3480,22,48,Robert Kurtzman,USA
1624,"Thousand Acres, A",1997,4.3,3.0,47,932,23,40,Jocelyn Moorhouse,USA
1625,"Game, The",1997,7.2,3.5,43,23139,69,82,David Fincher,USA
1626,Fire Down Below,1997,3.3,2.6,26,3327,11,48,Félix Enríquez Alcalá,USA
1627,U Turn,1997,6.1,3.1,48,5988,58,59,Oliver Stone,France
1628,"Locusts, The",1997,6.8,3.6,8,582,62,75,John Schlesinger,USA
1629,"MatchMaker, The",1997,5.6,3.3,26,1220,53,66,Mark Joffe,Ireland
1631,"Assignment, The",1997,5.8,3.3,19,825,57,60,Christian Duguay,Canada
1632,"Smile Like Yours, A",1997,0.0,0.0,0,0,0,0,Marian Terlecki,USA
1633,Ulee's Gold,1997,8.0,3.4,48,607,93,67,Victor Nunez,USA
1635,"Ice Storm, The",1997,7.6,3.6,56,7329,82,80,Ang Lee,USA
1636,Stag,1997,4.4,0.0,5,0,40,0,Gavin Wilding,USA
1639,Chasing Amy,1997,7.5,3.5,66,27129,90,81,Kevin Smith,USA
1640,How to Be a Player,1997,3.0,3.4,7,1335,14,74,Lionel C. Martin,USA
1641,"Full Monty, The",1997,7.6,3.3,41,12102,95,73,Peter Cattaneo,UK
1642,Indian Summer (a.k.a. Alive & Kicking),1996,6.7,3.2,6,492,83,45,Nancy Meckler,UK
1643,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,7.3,3.7,39,2021,92,76,John Madden,UK
1644,I Know What You Did Last Summer,1997,5.3,2.8,39,30659,35,49,Jim Gillespie,USA
1645,"Devil's Advocate, The",1997,6.2,3.4,43,30966,65,78,Taylor Hackford,USA
1646,Rocket Man,1997,3.9,3.0,15,3486,26,69,Stuart Gillard,USA
1647,Playing God,1997,4.1,2.9,28,2458,14,39,Andy Wilson (IV),USA
1648,"House of Yes, The",1997,5.9,3.7,35,1730,62,78,Mark Waters (VIII),USA
1649,"Fast, Cheap & Out of Control",1997,8.1,3.9,29,980,93,82,Errol Morris,USA
1650,Washington Square,1997,7.2,3.4,27,579,81,58,Agnieszka Holland,USA
1651,Telling Lies in America,1997,6.1,3.0,14,603,64,40,Guy Ferland,USA
1652,Year of the Horse,1997,5.7,3.7,23,36,52,82,Jim Jarmusch,USA
1653,Gattaca,1997,7.1,3.5,55,36666,81,82,Andrew Niccol,USA
1654,FairyTale: A True Story,1997,6.2,3.3,21,1880,52,63,Charles Sturridge,UK
1655,Phantoms,1998,5.0,3.7,165,70849,32,86,Joel Schumacher,USA
1656,Swept from the Sea,1997,5.6,3.7,16,742,31,73,Beeban Kidron,UK
1657,Wonderland,1997,5.0,3.3,98,3666,34,67,James Cox,USA
1658,"Life Less Ordinary, A",1997,5.5,3.1,35,9301,40,57,Danny Boyle,UK
1659,Hurricane Streets,1998,7.0,3.7,112,10473,83,84,Norman Jewison,USA
1660,Eve's Bayou,1997,7.5,3.9,50,1799,80,87,Kasi Lemmons,USA
1661,Switchback,1997,4.8,3.0,25,1273,32,45,Jeb Stuart,USA
1662,Gang Related,1997,5.6,3.6,15,1924,60,73,Jim Kouf,USA
1663,Stripes,1981,6.6,0.0,33,0,87,0,Ivan Reitman,USA
1665,Bean,1997,5.3,2.9,30,16961,40,56,Mel Smith,UK
1666,Hugo Pool,1997,3.4,3.0,8,956,12,43,Robert Downey Sr.,USA
1667,Mad City,1997,5.3,2.9,27,2188,37,42,Costa-Gavras,USA
1668,One Night Stand,1997,5.0,2.9,28,964,28,43,Mike Figgis,USA
1669,"Tango Lesson, The",1997,6.0,3.7,18,1178,55,73,Sally Potter,UK
1670,Welcome To Sarajevo,1997,6.9,3.5,25,985,76,75,Michael Winterbottom,UK
1671,Deceiver,1997,5.4,3.2,26,586,46,53,Jonas Pate,USA
1672,"Rainmaker, The",1997,6.9,3.3,44,5792,84,70,Francis Ford Coppola,USA
1673,Boogie Nights,1997,8.1,3.5,64,22528,92,84,Paul Thomas Anderson,USA
